Instancia,bvns_random,bvns_greedy,rvns_random,rvns_greedy,salazar,SOTA,melhor_config,Dev_melhor
AUpdata_ta_cp_40_300_2_100_2,14926.32966799,14926.32966799,17545.9085172935,14926.32966799,14926.32966799,14926.329667990003,bvns_random,-2.437289600331873e-16
AUpdata_ta_cp_40_300_2_100_3,15473.0600634411,15473.0600634411,17011.1200912774,15473.0600634411,15473.0600634411,15473.060063441102,bvns_random,-1.1755847880689515e-16
AUpdata_ta_cp_40_300_2_100_4,20963.766001909,20963.766001909,22909.7194182459,20963.766001909,20963.766001909,20963.76600190901,bvns_random,-5.206095326708612e-16
AUpdata_ta_cp_40_300_2_100_5,21909.0131063313,21909.0131063313,21909.0131063313,21909.0131063313,21909.0131063313,21909.01310633128,bvns_random,8.302470744427113e-16
AUpdata_ta_cp_40_300_2_50_1,13531.1100343464,13531.1100343464,15009.7432877552,13531.1100343464,13531.1100343464,13531.110034346446,bvns_random,-3.360754215523815e-15
AUpdata_ta_cp_40_300_2_50_2,17384.8368666205,17384.8368666205,17384.8368666205,17384.8368666205,17384.8368666205,17384.8368666205,bvns_random,0.0
AUpdata_ta_cp_40_300_2_50_3,17663.1791944002,17663.1791944002,23259.9003013837,17663.1791944002,17663.1791944002,17663.179194400203,bvns_random,-2.0596398683681301e-16
AUpdata_ta_cp_40_300_2_50_4,14402.9391475455,14402.9391475455,17115.764413736,14402.9391475455,14402.9391475455,14402.93914754554,bvns_random,-2.778444487480073e-15
AUpdata_ta_cp_40_300_2_50_5,14916.2878031784,14916.2878031784,15768.8554236398,14916.2878031784,14916.2878031784,14916.287803178373,bvns_random,1.8291978147119133e-15
AUpdata_ta_cp_40_300_3_100_1,16779.6408822143,16779.6408822143,19802.585375408,16779.6408822143,16779.6408822143,16779.64088221425,bvns_random,2.8185182760568928e-15
AUpdata_ta_cp_40_300_3_100_2,17803.5030143306,17803.5030143306,19854.4641627978,17803.5030143306,17803.5030143306,17803.503014330596,bvns_random,2.0434061792015819e-16
AUpdata_ta_cp_40_300_3_100_3,12530.893385602,12530.893385602,13951.2743992602,12530.893385602,12530.893385602,12530.893385602018,bvns_random,-1.451603926050375e-15
AUpdata_ta_cp_40_300_3_100_4,9961.16022102131,9961.16022102131,10387.3284872914,9961.16022102131,9961.16022102131,9961.16022102131,bvns_random,0.0
AUpdata_ta_cp_40_300_3_100_5,15019.9429091572,15019.9429091572,16906.5981550442,15019.9429091572,15019.9429091572,15019.942909157184,bvns_random,1.0899445311427838e-15
AUpdata_ta_cp_40_300_3_50_1,13874.8927076251,13874.8927076251,15613.5291080473,13874.8927076251,13874.8927076251,13874.89270762509,bvns_random,7.865960949216763e-16
AUpdata_ta_cp_40_300_3_50_2,12728.674960489,12728.674960489,13685.6755505083,12728.674960489,12728.674960489,12728.67496048898,bvns_random,1.5719533652256738e-15
AUpdata_ta_cp_40_300_3_50_3,16406.158900903,16406.158900903,17024.2134548177,16406.158900903,16406.158900903,16406.15890090304,bvns_random,-2.439191715728546e-15
AUpdata_ta_cp_40_300_3_50_4,15475.9245552017,15475.9245552017,18980.9391743017,15475.9245552017,15475.9245552017,15475.924555201738,bvns_random,-2.4682711096329095e-15
AUpdata_ta_cp_40_300_3_50_5,15875.9688962172,15875.9688962172,19498.9002568181,15875.9688962172,15875.9688962172,15875.968896217202,bvns_random,-1.1457501683435968e-16
AUpdata_ta_cp_40_300_4_100_1,5078.69452783078,5078.69452783078,5888.31304258436,5078.69452783078,5078.69452783078,5078.69452783078,bvns_random,0.0
AUpdata_ta_cp_40_300_4_100_2,10865.537902907,10865.537902907,12893.8079357805,10865.537902907,10865.537902907,10865.537902907041,bvns_random,-3.6829991515930575e-15
AUpdata_ta_cp_40_300_4_100_3,12281.8390224582,12415.8255521521,12998.5668745,12415.8255521521,12281.8390224582,12281.83902245816,bvns_random,3.2582878512601973e-15
AUpdata_ta_cp_40_300_4_100_4,18230.1349909775,18230.1349909775,20927.1073325231,18230.1349909775,18230.1349909775,18230.134990977505,bvns_random,-1.9955852268193452e-16
AUpdata_ta_cp_40_300_4_100_5,10964.9076336472,10964.9076336472,12590.3908369048,10964.9076336472,10964.9076336472,10964.907633647228,bvns_random,-2.4883785586538648e-15
AUpdata_ta_cp_40_300_4_50_1,12208.1277572287,12208.1277572287,15979.5004939395,12208.1277572287,12208.1277572287,12208.127757228749,bvns_random,-4.022952157152616e-15
AUpdata_ta_cp_40_300_4_50_2,12570.3798349956,12570.3798349956,13590.4562299738,12570.3798349956,12570.3798349956,12570.379834995581,bvns_random,1.447044104810454e-15
AUpdata_ta_cp_40_300_4_50_3,12290.2531903134,12290.2531903134,14400.2914167744,12290.2531903134,12290.2531903134,12290.253190313368,bvns_random,2.6640467659064222e-15
AUpdata_ta_cp_40_300_4_50_4,14250.9588203283,14250.9588203283,15846.3199055971,14250.9588203283,14250.9588203283,14250.958820328298,bvns_random,1.2763979087155572e-16
AUpdata_ta_cp_40_300_4_50_5,14927.4425858299,14927.4425858299,16476.2046861587,14927.4425858299,14927.4425858299,14927.442585829898,bvns_random,1.2185539439103654e-16
AUpdata_ta_cp_40_300_5_100_1,9048.83366992565,9048.83366992565,9552.24321324985,9048.83366992565,9048.83366992565,9048.833669925654,bvns_random,-4.0203842172309513e-16
AUpdata_ta_cp_40_300_5_100_2,5851.34967242215,5851.34967242215,7609.71170272156,5851.34967242215,5851.34967242215,5851.349672422149,bvns_random,3.1086663853279703e-16
AUpdata_ta_cp_40_300_5_100_3,9545.60783013713,9545.60783013713,11864.498536336,9545.60783013713,9545.60783013713,9545.60783013713,bvns_random,0.0
AUpdata_ta_cp_40_300_5_100_4,7962.4785908507,7962.4785908507,9605.76731181674,7962.4785908507,7962.4785908507,7962.4785908507,bvns_random,0.0
AUpdata_ta_cp_40_300_5_100_5,9464.67829515673,9464.67829515673,10293.1334520091,9464.67829515673,9464.67829515673,9464.678295156727,bvns_random,1.9218713482070185e-16
AUpdata_ta_cp_40_300_5_50_1,9922.55824979338,9922.55824979338,11280.1665947587,9922.55824979338,9922.55824979338,9922.558249793376,bvns_random,3.6663718322514953e-16
AUpdata_ta_cp_40_300_5_50_2,13591.713371639,13591.713371639,17387.4412400395,13591.713371639,13591.713371639,13591.713371638982,bvns_random,1.3383076539426097e-15
AUpdata_ta_cp_40_300_5_50_3,8327.77563858993,8327.77563858993,9185.0287559883,8327.77563858993,8327.77563858993,8327.775638589927,bvns_random,4.368488015255538e-16
AUpdata_ta_cp_40_300_5_50_4,11957.326747287,11957.326747287,14795.090319949,11957.326747287,11957.326747287,11957.326747286945,bvns_random,4.5637025114127015e-15
AUpdata_ta_cp_40_300_5_50_5,12202.8820973227,12202.8820973227,15140.6486394422,12202.8820973227,12202.8820973227,12202.8820973227,bvns_random,0.0
AUpdata_ta_cp_40_500_2_100_1,10461.4468954924,10461.4468954924,10847.2873790066,10461.4468954924,10461.4468954924,10461.446895492427,bvns_random,-2.6081326345922756e-15
AUpdata_ta_cp_40_500_2_100_2,8257.79743630804,8257.79743630804,10248.9804519642,8257.79743630804,8257.79743630804,8257.797436308038,bvns_random,2.202753721649904e-16
AUpdata_ta_cp_40_500_2_100_3,10650.6968192399,10650.6968192399,11309.2250977394,10650.6968192399,10650.6968192399,10650.696819239942,bvns_random,-3.928076912862521e-15
AUpdata_ta_cp_40_500_2_100_4,9300.41279519462,9300.41279519462,10154.6763652286,9300.41279519462,9300.41279519462,9300.412795194623,bvns_random,-3.911631544969057e-16
AUpdata_ta_cp_40_500_2_100_5,6797.62365313738,6797.62365313738,8631.1707255365,6797.62365313738,6797.62365313738,6797.623653137373,bvns_random,9.365718429369242e-16
AUpdata_ta_cp_40_500_2_50_1,7750.1822282488,7750.1822282488,8040.66635783852,7750.1822282488,7750.1822282488,7750.182228248801,bvns_random,-1.173513957462693e-16
AUpdata_ta_cp_40_500_2_50_2,13008.9930840615,13008.9930840615,13599.1991264898,13008.9930840615,13008.9930840615,13008.9930840615,bvns_random,0.0
AUpdata_ta_cp_40_500_2_50_3,8511.04231301065,8511.04231301065,9704.06639700709,8511.04231301065,8511.04231301065,8511.042313010652,bvns_random,-2.1372110919542787e-16
AUpdata_ta_cp_40_500_2_50_4,12169.505107036,12169.505107036,15179.1574491272,12169.505107036,12169.505107036,12169.505107036037,bvns_random,-2.989422145842516e-15
AUpdata_ta_cp_40_500_2_50_5,13771.9603754401,13771.9603754401,14420.8008314776,13771.9603754401,13771.9603754401,13771.960375440049,bvns_random,3.6982173859657646e-15
AUpdata_ta_cp_40_500_3_100_1,3698.37971229566,3698.37971229566,3919.99011097109,3698.37971229566,3698.37971229566,3698.379712295655,bvns_random,1.352543883777183e-15
AUpdata_ta_cp_40_500_3_100_2,6081.61330773353,6081.61330773353,6908.24983856703,6081.61330773353,6081.61330773353,6081.613307733531,bvns_random,-1.49548262237652e-16
AUpdata_ta_cp_40_500_3_100_3,7979.8157676019,7979.8157676019,7979.8157676019,7979.8157676019,7979.8157676019,7979.815767601899,bvns_random,1.1397439843980888e-16
AUpdata_ta_cp_40_500_3_100_4,6817.85475408982,6817.85475408982,7781.91234811082,6817.85475408982,6817.85475408982,6817.854754089819,bvns_random,1.3339895532789851e-16
AUpdata_ta_cp_40_500_3_100_5,5181.07837513724,5181.07837513724,5810.52730455481,5181.07837513724,5181.07837513724,5181.078375137246,bvns_random,-1.2287910839105673e-15
AUpdata_ta_cp_40_500_3_50_1,10697.3715435675,10697.3715435675,10771.4654118676,10697.3715435675,10697.3715435675,10697.371543567542,bvns_random,-3.910937945004971e-15
AUpdata_ta_cp_40_500_3_50_2,8324.8811405405,8324.8811405405,8324.8811405405,8324.8811405405,8324.8811405405,8324.8811405405,bvns_random,0.0
AUpdata_ta_cp_40_500_3_50_3,8279.90525734965,8279.90525734965,8915.10212115849,8279.90525734965,8279.90525734965,8279.90525734965,bvns_random,0.0
AUpdata_ta_cp_40_500_3_50_4,10889.2084879275,10889.2084879275,13775.7815643825,10889.2084879275,10889.2084879275,10889.208487927486,bvns_random,1.3363611546697898e-15
AUpdata_ta_cp_40_500_3_50_5,7276.65637210935,7276.65637210935,8130.64772837982,7276.65637210935,7276.65637210935,7276.656372109344,bvns_random,7.499279794980498e-16
AUpdata_ta_cp_40_500_4_100_1,7651.83095019504,7651.83095019504,7878.8471367282,7651.83095019504,7651.83095019504,7651.83095019504,bvns_random,0.0
AUpdata_ta_cp_40_500_4_100_2,5581.54295234934,5581.54295234934,6210.11105279431,5581.54295234934,5581.54295234934,5581.542952349334,bvns_random,1.1406277738543215e-15
AUpdata_ta_cp_40_500_4_100_3,4890.72009330282,4890.72009330282,6423.80997698955,4890.72009330282,4890.72009330282,4890.720093302814,bvns_random,1.1157801114216608e-15
AUpdata_ta_cp_40_500_4_100_4,6051.79266374868,6051.79266374868,7105.9411444802,6051.79266374868,6051.79266374868,6051.792663748676,bvns_random,6.0114068825983725e-16
AUpdata_ta_cp_40_500_4_100_5,6385.39251562775,6385.39251562775,8439.37789672406,6385.39251562775,6385.39251562775,6385.392515627749,bvns_random,1.424336404609444e-16
AUpdata_ta_cp_40_500_4_50_1,5121.1752544021,5121.1752544021,5973.70197068126,5121.1752544021,5121.1752544021,5121.175254402099,bvns_random,1.775949184693763e-16
AUpdata_ta_cp_40_500_4_50_2,7553.18778106471,7553.18778106471,7825.10817019335,7553.18778106471,7553.18778106471,7553.187781064704,bvns_random,8.428842360269078e-16
AUpdata_ta_cp_40_500_4_50_3,6573.28258000182,6573.28258000182,6879.8102288099,6573.28258000182,6573.28258000182,6573.282580001825,bvns_random,-8.301739875354718e-16
AUpdata_ta_cp_40_500_4_50_4,7910.2082109348,7910.2082109348,8850.34557628649,7910.2082109348,7910.2082109348,7910.208210934795,bvns_random,6.898640421492379e-16
AUpdata_ta_cp_40_500_4_50_5,8127.72290909663,8127.72290909663,8861.10336607163,8127.72290909663,8127.72290909663,8127.722909096631,bvns_random,-1.119003086036573e-16
AUpdata_ta_cp_40_500_5_100_1,6295.11029131545,6295.11029131545,7816.5875251784,6295.11029131545,6295.11029131545,6295.110291315449,bvns_random,1.4447637288065321e-16
AUpdata_ta_cp_40_500_5_100_2,3765.82464082587,3765.82464082587,4233.47035157232,3765.82464082587,3765.82464082587,3765.8246408258683,bvns_random,4.830255195172713e-16
AUpdata_ta_cp_40_500_5_100_3,6718.54293304645,6718.54293304645,7311.7444129524,6718.54293304645,6718.54293304645,6718.542933046451,bvns_random,-1.3537082531681132e-16
AUpdata_ta_cp_40_500_5_100_4,4658.73862532414,4658.73862532414,7063.96682716811,4658.73862532414,4658.73862532414,4658.738625324139,bvns_random,1.9522338017184827e-16
AUpdata_ta_cp_40_500_5_100_5,4504.20362327251,4504.20362327251,5846.17979492698,4504.20362327251,4504.20362327251,4504.203623272516,bvns_random,-1.211527867532957e-15
AUpdata_ta_cp_40_500_5_50_1,5005.56623802158,5005.56623802158,6608.4795216513,5005.56623802158,5005.56623802158,5005.5662380215845,bvns_random,-9.084833348768147e-16
AUpdata_ta_cp_40_500_5_50_2,4281.05177426088,4281.05177426088,5917.25494280912,4281.05177426088,4281.05177426088,4281.051774260881,bvns_random,-2.1244655512953977e-16
AUpdata_ta_cp_40_500_5_50_3,4131.92719243613,4131.92719243613,4698.55540246982,4131.92719243613,4131.92719243613,4131.927192436128,bvns_random,4.402278449813161e-16
AUpdata_ta_cp_40_500_5_50_4,5624.35901599047,5624.35901599047,6158.84598580025,5624.35901599047,5624.35901599047,5624.359015990466,bvns_random,6.46825495447334e-16
AUpdata_ta_cp_40_500_5_50_5,8763.96127608665,8763.96127608665,8763.96127608665,8763.96127608665,8763.96127608665,8763.96127608665,bvns_random,0.0
