Instancia,Tipo,n,n_seeds,F_media,F_desvio,F_melhor,F_pior,SOTA,Dev_media,Dev_melhor
AUpdata_ta_ca_80_300_2_100_5,R,80,10,157110.629563997,0.0,157110.629563997,157110.629563997,157110.62956399727,-1.6671976608935122e-15,-1.6671976608935122e-15
AUpdata_ta_ca_80_300_2_50_1,R,80,10,140312.415973044,0.0,140312.415973044,140312.415973044,140312.41597304348,3.733589394696555e-15,3.733589394696555e-15
AUpdata_ta_ca_80_300_2_50_2,R,80,10,170050.104696613,0.0,170050.104696613,170050.104696613,170050.10469661292,5.134456784132765e-16,5.134456784132765e-16
AUpdata_ta_ca_80_300_2_50_3,R,80,10,163603.609040143,0.0,163603.609040143,163603.609040143,163603.60904014332,-1.956815848393159e-15,-1.956815848393159e-15
AUpdata_ta_ca_80_300_2_50_4,R,80,10,155538.623286474,0.0,155538.623286474,155538.623286474,155538.623286474,0.0,0.0
AUpdata_ta_ca_80_300_2_50_5,R,80,10,143064.652177733,0.0,143064.652177733,143064.652177733,143064.6521777332,-1.4240192115662535e-15,-1.4240192115662535e-15
AUpdata_ta_ca_80_300_3_100_1,R,80,10,113531.669896477,0.0,113531.669896477,113531.669896477,113531.66989647718,-1.5380993065602805e-15,-1.5380993065602805e-15
AUpdata_ta_ca_80_300_3_100_2,R,80,10,113330.371778238,0.0,113330.371778238,113330.371778238,113330.37177823848,-4.237286042578004e-15,-4.237286042578004e-15
AUpdata_ta_ca_80_300_3_100_3,R,80,10,111684.1231619116,71.06989998744335,111629.072654098,111766.698923632,111629.07265409769,0.0004931556493754459,2.737550465393804e-15
AUpdata_ta_ca_80_300_3_100_4,R,80,10,119614.777716507,0.0,119614.777716507,119614.777716507,119614.77771650691,7.29939001158651e-16,7.29939001158651e-16
AUpdata_ta_ca_80_300_3_100_5,R,80,10,120160.80293638041,1675.8851969586833,119365.860788478,123340.57152799,119365.86078847839,0.006659711098726098,-3.1696650402244477e-15
AUpdata_ta_ca_80_300_3_50_1,R,80,10,154031.565722214,0.0,154031.565722214,154031.565722214,154031.56572221377,1.5115774650617071e-15,1.5115774650617071e-15
AUpdata_ta_ca_80_300_3_50_2,R,80,10,125555.733025098,0.0,125555.733025098,125555.733025098,125555.73302509794,4.636001838468977e-16,4.636001838468977e-16
AUpdata_ta_ca_80_300_3_50_3,R,80,10,188480.3450851426,571.0412274195548,188209.476447667,189563.819635045,188209.476447667,0.001439187030260453,0.0
AUpdata_ta_ca_80_300_3_50_4,R,80,10,145192.663406152,0.0,145192.663406152,145192.663406152,145192.66340615222,-1.6035978553721052e-15,-1.6035978553721052e-15
AUpdata_ta_ca_80_300_3_50_5,R,80,10,127370.675771457,0.0,127370.675771457,127370.675771457,127370.6757714567,2.2849710328109733e-15,2.2849710328109733e-15
AUpdata_ta_ca_80_300_4_100_1,R,80,10,102638.458462333,0.0,102638.458462333,102638.458462333,102638.45846233313,-1.2760054955751776e-15,-1.2760054955751776e-15
AUpdata_ta_ca_80_300_4_100_2,R,80,10,120523.9993577865,420.1641085350681,120391.131800384,121719.807374409,120391.13180038448,0.001103632430520866,-3.988775546460744e-15
AUpdata_ta_ca_80_300_4_100_3,R,80,10,116391.949039057,0.0,116391.949039057,116391.949039057,116391.9490390569,8.751757096565701e-16,8.751757096565701e-16
AUpdata_ta_ca_80_300_4_100_4,R,80,10,113639.424347763,0.0,113639.424347763,113639.424347763,113639.42434776294,5.122136199435373e-16,5.122136199435373e-16
AUpdata_ta_ca_80_300_4_100_5,R,80,10,136252.302305518,0.0,136252.302305518,136252.302305518,136252.30230551824,-1.7088198857131528e-15,-1.7088198857131528e-15
AUpdata_ta_ca_80_300_4_50_1,R,80,10,130559.986792142,0.0,130559.986792142,130559.986792142,130559.986792142,0.0,0.0
AUpdata_ta_ca_80_300_4_50_2,R,80,10,117618.072892985,1485.629560855778,117148.275575827,121846.248747407,117148.27557582739,0.004010279407429492,-3.229665943248486e-15
AUpdata_ta_ca_80_300_4_50_3,R,80,10,112611.678530586,390.31255421583467,112426.537029984,113352.244532994,112426.5370299844,0.0016467775802096528,-3.624176614864541e-15
AUpdata_ta_ca_80_300_4_50_4,R,80,10,88769.9309339715,0.0,88769.9309339715,88769.9309339715,88769.93093397151,-1.6392842796273885e-16,-1.6392842796273885e-16
AUpdata_ta_ca_80_300_4_50_5,R,80,10,102387.840846761,0.0,102387.840846761,102387.840846761,102387.84084676114,-1.4212542337078863e-15,-1.4212542337078863e-15
AUpdata_ta_ca_80_300_5_100_1,R,80,10,91805.2648404707,0.0,91805.2648404707,91805.2648404707,91805.26484047066,4.755255132803204e-16,4.755255132803204e-16
AUpdata_ta_ca_80_300_5_100_2,R,80,10,86967.5275290629,517.700745843405,86803.8161787396,88440.9296819727,86803.81617873958,0.0018859925465284297,1.67641422566062e-16
AUpdata_ta_ca_80_300_5_100_3,R,80,10,106494.696466887,0.0,106494.696466887,106494.696466887,106494.69646688692,8.198670381425937e-16,8.198670381425937e-16
AUpdata_ta_ca_80_300_5_100_4,R,80,10,96762.0258562838,0.0,96762.0258562838,96762.0258562838,96762.02585628384,-4.51166098464499e-16,-4.51166098464499e-16
AUpdata_ta_ca_80_300_5_100_5,R,80,10,126580.7277009846,1002.5894295939781,126263.681085432,129434.147240958,126263.68108543249,0.002510988217883443,-3.803256790930913e-15
AUpdata_ta_ca_80_300_5_50_1,R,80,10,120320.588848809,0.0,120320.588848809,120320.588848809,120320.58884880912,-9.675428199010767e-16,-9.675428199010767e-16
AUpdata_ta_ca_80_300_5_50_2,R,80,10,115564.605291173,0.0,115564.605291173,115564.605291173,115564.60529117333,-2.896164006350836e-15,-2.896164006350836e-15
AUpdata_ta_ca_80_300_5_50_3,R,80,10,93750.4458959098,0.0,93750.4458959098,93750.4458959098,93750.44589590975,4.65659072529331e-16,4.65659072529331e-16
AUpdata_ta_ca_80_300_5_50_4,R,80,10,114966.931791066,0.0,114966.931791066,114966.931791066,114966.93179106552,4.176968064250151e-15,4.176968064250151e-15
AUpdata_ta_ca_80_300_5_50_5,R,80,10,105682.185206772,0.0,105682.185206772,105682.185206772,105682.18520677242,-3.993156848497824e-15,-3.993156848497824e-15
AUpdata_ta_ca_80_400_2_100_1,R,80,10,173941.2851139258,816.2286024375395,173554.113892664,175489.969998973,173554.113892674,0.0022308386276065468,-5.768643250547001e-14
AUpdata_ta_ca_80_400_2_100_2,R,80,10,142485.3883969277,209.47204981099839,142419.147518573,143081.55630212,142419.1475185729,0.00046511216721177015,8.174134156487145e-16
AUpdata_ta_ca_80_400_2_100_3,R,80,10,139338.325060876,0.0,139338.325060876,139338.325060876,139338.32506087603,-2.0887168296316484e-16,-2.0887168296316484e-16
AUpdata_ta_ca_80_400_2_100_4,R,80,10,123226.954840027,0.0,123226.954840027,123226.954840027,123226.95484002659,3.3065300276488104e-15,3.3065300276488104e-15
AUpdata_ta_ca_80_400_2_100_5,R,80,10,120500.991548766,0.0,120500.991548766,120500.991548766,120500.99154876557,3.6228536482567864e-15,3.6228536482567864e-15
AUpdata_ta_ca_80_400_2_50_1,R,80,10,132596.489685362,0.0,132596.489685362,132596.489685362,132596.48968536203,-2.194917114758779e-16,-2.194917114758779e-16
AUpdata_ta_ca_80_400_2_50_2,R,80,10,132942.177136665,0.0,132942.177136665,132942.177136665,132942.17713666454,3.5027355301172742e-15,3.5027355301172742e-15
AUpdata_ta_ca_80_400_2_50_3,R,80,10,148254.326660703,0.0,148254.326660703,148254.326660703,148254.32666070308,-5.889304773547918e-16,-5.889304773547918e-16
AUpdata_ta_ca_80_400_2_50_4,R,80,10,159520.144029762,0.0,159520.144029762,159520.144029762,159520.14402976196,3.6489222892506603e-16,3.6489222892506603e-16
AUpdata_ta_ca_80_400_2_50_5,R,80,10,150927.6326458604,2398.549637965734,150169.144652166,157754.02458911,150169.14465216605,0.005050891083193012,-3.8761398720284854e-16
AUpdata_ta_ca_80_400_3_100_1,R,80,10,140913.7842858742,233.43331526197284,140839.966190075,141578.147148067,140839.96619007524,0.0005241274745786986,-1.6531574804529938e-15
AUpdata_ta_ca_80_400_3_100_2,R,80,10,143626.3240287033,678.2777865808218,143411.833759514,145556.736451407,143411.8337595137,0.0014956246187414442,2.029388349188653e-15
AUpdata_ta_ca_80_400_3_100_3,R,80,10,112742.414505929,0.0,112742.414505929,112742.414505929,112742.41450592894,5.162889332160467e-16,5.162889332160467e-16
AUpdata_ta_ca_80_400_3_100_4,R,80,10,126482.85324471889,1489.2851818895124,126011.899918688,130721.433178997,126011.89991868808,0.0037373718381732346,-6.928829057139901e-16
AUpdata_ta_ca_80_400_3_100_5,R,80,10,123322.461034978,0.0,123322.461034978,123322.461034978,123322.46103497784,1.2979879428990194e-15,1.2979879428990194e-15
AUpdata_ta_ca_80_400_3_50_1,R,80,10,138242.914291611,425.9888751635517,137838.785760588,138647.042822634,137838.78576058816,0.002931892709246374,-1.0557199229571013e-15
AUpdata_ta_ca_80_400_3_50_2,R,80,10,146597.947171457,0.0,146597.947171457,146597.947171457,146597.94717145714,-9.926411323718818e-16,-9.926411323718818e-16
AUpdata_ta_ca_80_400_3_50_3,R,80,10,135063.5285323094,3549.1341462464716,133380.026388767,141797.537106479,133380.02638876703,0.012621845932429283,-2.1820231442977705e-16
AUpdata_ta_ca_80_400_3_50_4,R,80,10,145191.58904152,396.59748649855896,145003.466335775,145944.0798645,145003.4663357754,0.00129736695610424,-2.6092465614678297e-15
AUpdata_ta_ca_80_400_3_50_5,R,80,10,136695.133283402,0.0,136695.133283402,136695.133283402,136695.13328340158,3.193657640655852e-15,3.193657640655852e-15
AUpdata_ta_ca_80_400_4_100_1,R,80,10,130843.322627894,0.0,130843.322627894,130843.322627894,130843.32262789411,-8.897307060751494e-16,-8.897307060751494e-16
AUpdata_ta_ca_80_400_4_100_2,R,80,10,102211.7117637964,108.14606726399519,102177.512974542,102519.500867086,102177.51297454239,0.00033469976180107447,-3.8452855205410685e-15
AUpdata_ta_ca_80_400_4_100_3,R,80,10,115643.5263672336,3067.1507652650457,114673.608132697,124372.790478063,114673.60813269668,0.008458077236172427,2.7917682214517257e-15
AUpdata_ta_ca_80_400_4_100_4,R,80,10,97214.9408832609,0.0,97214.9408832609,97214.9408832609,97214.94088326083,7.484402652592934e-16,7.484402652592934e-16
AUpdata_ta_ca_80_400_4_100_5,R,80,10,107132.93898874,102.38332083466418,106954.159443989,107251.209818889,106954.15944398876,0.00167155298756635,2.3129774491078977e-15
AUpdata_ta_ca_80_400_4_50_1,R,80,10,137404.348648253,0.0,137404.348648253,137404.348648253,137404.34864825278,1.6944925393147684e-15,1.6944925393147684e-15
AUpdata_ta_ca_80_400_4_50_2,R,80,10,115529.395813896,0.0,115529.395813896,115529.395813896,115529.39581389561,3.400880861515314e-15,3.400880861515314e-15
AUpdata_ta_ca_80_400_4_50_3,R,80,10,129100.534968054,0.0,129100.534968054,129100.534968054,129100.53496805423,-1.80348318240109e-15,-1.80348318240109e-15
AUpdata_ta_ca_80_400_4_50_4,R,80,10,128093.27348201,0.0,128093.27348201,128093.27348201,128093.27348200961,3.0673094728981774e-15,3.0673094728981774e-15
AUpdata_ta_ca_80_400_4_50_5,R,80,10,120084.487942582,0.0,120084.487942582,120084.487942582,120084.48794258211,-9.694451283549488e-16,-9.694451283549488e-16
AUpdata_ta_ca_80_400_5_100_1,R,80,10,96752.62295304117,235.43491576379802,96411.4453466871,96898.8419271929,96411.44534668709,0.003538766638413416,1.5093555724675056e-16
AUpdata_ta_ca_80_400_5_100_2,R,80,10,112657.2660937412,971.3595580543725,112053.994494665,114064.899824919,112053.99449466454,0.005383758087315522,4.155686634892e-15
AUpdata_ta_ca_80_400_5_100_3,R,80,10,81703.7851889898,0.0,81703.7851889898,81703.7851889898,81703.78518898984,-5.343172973457718e-16,-5.343172973457718e-16
AUpdata_ta_ca_80_400_5_100_4,R,80,10,111537.76320476,0.0,111537.76320476,111537.76320476,111537.76320476006,-5.218650548568944e-16,-5.218650548568944e-16
AUpdata_ta_ca_80_400_5_100_5,R,80,10,98403.55627496968,538.5433994288255,98233.2538988652,99936.2776599101,98233.25389886522,0.0017336530079701236,-2.9627269078042733e-16
AUpdata_ta_ca_80_400_5_50_1,R,80,10,109679.221966669,0.0,109679.221966669,109679.221966669,109679.22196666856,4.112988440203052e-15,4.112988440203052e-15
AUpdata_ta_ca_80_400_5_50_2,R,80,10,105506.3829186224,392.5039600614207,105184.927551892,106153.352662905,105184.92755189181,0.0030560972395213344,1.7984981534112076e-15
AUpdata_ta_ca_80_400_5_50_3,R,80,10,108993.073469129,1578.5762001116818,108244.289031256,111988.211220621,108244.28903125599,0.006917542205453381,1.344358705535488e-16
AUpdata_ta_ca_80_400_5_50_4,R,80,10,111632.17954930059,1119.1784644839456,110065.927598761,112588.705554526,110065.92759876123,0.014230125386750343,-2.11537438273032e-15
AUpdata_ta_ca_80_400_5_50_5,R,80,10,108680.422292061,1460.5119013850551,108218.567876245,112837.112034405,108218.56787624481,0.0042677927169056445,1.7480816987441866e-15
AUpdata_ta_ca_80_500_2_100_1,R,80,10,128278.048166873,0.0,128278.048166873,128278.048166873,128278.04816687269,2.4956891658314632e-15,2.4956891658314632e-15
AUpdata_ta_ca_80_500_2_100_2,R,80,10,137524.432221576,0.0,137524.432221576,137524.432221576,137524.43222157596,2.1162661780593526e-16,2.1162661780593526e-16
AUpdata_ta_ca_80_500_2_100_3,R,80,10,151931.86805838,0.0,151931.86805838,151931.86805838,151931.86805837989,7.662337290699419e-16,7.662337290699419e-16
AUpdata_ta_ca_80_500_2_100_4,R,80,10,119001.586138536,0.0,119001.586138536,119001.586138536,119001.58613853616,-1.3451170921847043e-15,-1.3451170921847043e-15
AUpdata_ta_ca_80_500_2_100_5,R,80,10,178710.812887868,0.0,178710.812887868,178710.812887868,178710.8128878682,-1.139980339773643e-15,-1.139980339773643e-15
AUpdata_ta_ca_80_500_2_50_1,R,80,10,161567.558570418,0.0,161567.558570418,161567.558570418,161567.55857041822,-1.2609388604974361e-15,-1.2609388604974361e-15
AUpdata_ta_ca_80_500_2_50_2,R,80,10,186922.8652488472,1227.2412407669585,186340.73361495,189251.391784436,186340.73361494896,0.0031240170767018087,5.6226992140507485e-15
AUpdata_ta_ca_80_500_2_50_3,R,80,10,147839.970556266,0.0,147839.970556266,147839.970556266,147839.9705562664,-2.756045099719491e-15,-2.756045099719491e-15
AUpdata_ta_ca_80_500_2_50_4,R,80,10,167862.92920411,0.0,167862.92920411,167862.92920411,167862.92920410974,1.560406906709635e-15,1.560406906709635e-15
AUpdata_ta_ca_80_500_2_50_5,R,80,10,167641.313268768,0.0,167641.313268768,167641.313268768,167641.31326876755,2.60411618316962e-15,2.60411618316962e-15
AUpdata_ta_ca_80_500_3_100_1,R,80,10,128406.3774987596,2404.27529436251,127265.929590921,132968.169130114,127265.92959092054,0.008961140750748267,3.6589626839213425e-15
AUpdata_ta_ca_80_500_3_100_2,R,80,10,141575.295080293,0.0,141575.295080293,141575.295080293,141575.2950802927,2.055713918182393e-15,2.055713918182393e-15
AUpdata_ta_ca_80_500_3_100_3,R,80,10,153863.988126541,0.0,153863.988126541,153863.988126541,153863.98812654067,2.080682679047548e-15,2.080682679047548e-15
AUpdata_ta_ca_80_500_3_100_4,R,80,10,118219.302144023,0.0,118219.302144023,118219.302144023,118219.30214402288,9.847403910835953e-16,9.847403910835953e-16
AUpdata_ta_ca_80_500_3_100_5,R,80,10,111372.301932745,0.0,111372.301932745,111372.301932745,111372.30193274452,4.3117830394319865e-15,4.3117830394319865e-15
AUpdata_ta_ca_80_500_3_50_1,R,80,10,159527.978601569,0.0,159527.978601569,159527.978601569,159527.97860156893,3.6487430871825102e-16,3.6487430871825102e-16
AUpdata_ta_ca_80_500_3_50_2,R,80,10,148400.274505295,0.0,148400.274505295,148400.274505295,148400.27450529495,3.92234186274302e-16,3.92234186274302e-16
AUpdata_ta_ca_80_500_3_50_3,R,80,10,140017.8651817246,613.7631840043178,139726.731740913,141182.398944971,139726.73174091266,0.0020835915732415177,2.499492839554792e-15
AUpdata_ta_ca_80_500_3_50_4,R,80,10,144413.547871083,593.8940813839347,144131.839173173,145540.382662723,144131.83917317312,0.001954520940868569,-8.077002451003407e-16
AUpdata_ta_ca_80_500_3_50_5,R,80,10,107157.7292045814,920.5631401446904,106866.621579296,109777.69783215,106866.62157929588,0.002724027586756905,1.0893515683992474e-15
AUpdata_ta_ca_80_500_4_100_1,R,80,10,106903.7090295694,320.84012434621684,106530.926492053,107152.230721247,106530.92649205335,0.0034992893593567744,-3.2783528406359666e-15
AUpdata_ta_ca_80_500_4_100_2,R,80,10,121641.303961767,0.0,121641.303961767,121641.303961767,121641.30396176664,2.9907430195217034e-15,2.9907430195217034e-15
AUpdata_ta_ca_80_500_4_100_3,R,80,10,137631.9032051625,1937.4867410053707,136968.540641983,143129.883140888,136968.54064198252,0.0048431746448545565,3.612253700342204e-15
AUpdata_ta_ca_80_500_4_100_4,R,80,10,101550.302127733,0.0,101550.302127733,101550.302127733,101550.3021277334,-4.012332980376197e-15,-4.012332980376197e-15
AUpdata_ta_ca_80_500_4_100_5,R,80,10,110569.797199678,0.0,110569.797199678,110569.797199678,110569.79719967778,1.9741261533772523e-15,1.9741261533772523e-15
AUpdata_ta_ca_80_500_4_50_1,R,80,10,134294.119196395,0.0,134294.119196395,134294.119196395,134294.1191963953,-2.16717088066764e-15,-2.16717088066764e-15
AUpdata_ta_ca_80_500_4_50_2,R,80,10,104371.696251119,0.0,104371.696251119,104371.696251119,104371.69625111937,-3.4855990060166298e-15,-3.4855990060166298e-15
AUpdata_ta_ca_80_500_4_50_3,R,80,10,109215.233549817,0.0,109215.233549817,109215.233549817,109215.23354981675,2.2650920649214834e-15,2.2650920649214834e-15
AUpdata_ta_ca_80_500_4_50_4,R,80,10,110483.60309439851,2162.5818647435417,108473.084355654,112965.854371351,108473.084355654,0.01853472454192005,0.0
AUpdata_ta_ca_80_500_4_50_5,R,80,10,121840.3402031084,225.0386347069118,121700.577932909,122166.452166907,121700.57793290935,0.0011484108997090816,-2.86971492997622e-15
AUpdata_ta_ca_80_500_5_100_1,R,80,10,101276.314858412,0.0,101276.314858412,101276.314858412,101276.31485841233,-3.1610760667155015e-15,-3.1610760667155015e-15
AUpdata_ta_ca_80_500_5_100_2,R,80,10,94565.08495726902,1422.0352745305806,93890.5544001761,97263.2071856407,93890.55440017613,0.0071842216866452435,-3.0997612744609705e-16
AUpdata_ta_ca_80_500_5_100_3,R,80,10,92336.7643619829,505.2258828724837,92138.8890341029,93771.322079448,92138.88903410292,0.002147576663386362,-1.5793456358021445e-16
AUpdata_ta_ca_80_500_5_100_4,R,80,10,71531.19572780623,55.56502223399009,71513.6245249565,71689.3365534538,71513.62452495653,0.0002457042691714697,-4.069690307275248e-16
AUpdata_ta_ca_80_500_5_100_5,R,80,10,98160.22143715354,1880.8346338998942,96992.1121538482,100885.809764866,96992.11215384818,0.012043343086007952,1.5003194492027053e-16
AUpdata_ta_ca_80_500_5_50_1,R,80,10,124660.286056266,0.0,124660.286056266,124660.286056266,124660.28605626617,-1.2840582400058535e-15,-1.2840582400058535e-15
AUpdata_ta_ca_80_500_5_50_2,R,80,10,110029.1002310998,394.4668924651771,109841.988154842,110777.548536131,109841.98815484215,0.0017034658549140446,-1.4572848707580405e-15
AUpdata_ta_ca_80_500_5_50_3,R,80,10,128698.0308096426,1387.6892832872734,128079.314301323,132177.568235931,128079.31430132275,0.0048307293936961605,1.9314794136095842e-15
AUpdata_ta_ca_80_500_5_50_4,R,80,10,96181.5314072914,0.0,96181.5314072914,96181.5314072914,96181.5314072914,0.0,0.0
AUpdata_ta_ca_80_500_5_50_5,R,80,10,104679.5848090504,1213.700507322103,103739.456438622,106089.777364693,103739.45643862178,0.009062399232685895,2.1041051873512467e-15
AUpdata_ta_cp_20_100_2_100_1,P,20,10,9613.739311097,0.0,9613.739311097,9613.739311097,9613.739311097,0.0,0.0
AUpdata_ta_cp_20_100_2_100_2,P,20,10,16299.7832372701,0.0,16299.7832372701,16299.7832372701,16299.783237270101,-1.1159592597444272e-16,-1.1159592597444272e-16
AUpdata_ta_cp_20_100_2_100_3,P,20,10,9051.6019418942,0.0,9051.6019418942,9051.6019418942,9051.6019418942,0.0,0.0
AUpdata_ta_cp_20_100_2_100_4,P,20,10,5162.13087163848,0.0,5162.13087163848,5162.13087163848,5162.130871638481,-1.7618590546974082e-16,-1.7618590546974082e-16
AUpdata_ta_cp_20_100_2_100_5,P,20,10,9383.87220931462,0.0,9383.87220931462,9383.87220931462,9383.872209314623,-1.9384209023438007e-16,-1.9384209023438007e-16
AUpdata_ta_cp_20_100_2_50_1,P,20,10,16457.8510286505,0.0,16457.8510286505,16457.8510286505,16457.851028650548,-2.8736269644111665e-15,-2.8736269644111665e-15
AUpdata_ta_cp_20_100_2_50_2,P,20,10,9130.7326971901,0.0,9130.7326971901,9130.7326971901,9130.7326971901,0.0,0.0
AUpdata_ta_cp_20_100_2_50_3,P,20,10,5868.22822659082,0.0,5868.22822659082,5868.22822659082,5868.228226590819,1.5498625252026104e-16,1.5498625252026104e-16
AUpdata_ta_cp_20_100_2_50_4,P,20,10,8990.36721215774,0.0,8990.36721215774,8990.36721215774,8990.367212157735,6.069794572192863e-16,6.069794572192863e-16
AUpdata_ta_cp_20_100_2_50_5,P,20,10,7883.42877036373,0.0,7883.42877036373,7883.42877036373,7883.42877036373,0.0,0.0
AUpdata_ta_cp_20_100_3_100_1,P,20,10,5452.1385611102,0.0,5452.1385611102,5452.1385611102,5452.138561110199,1.6681430443831773e-16,1.6681430443831773e-16
AUpdata_ta_cp_20_100_3_100_2,P,20,10,9160.1202818422,0.0,9160.1202818422,9160.1202818422,9160.1202818422,0.0,0.0
AUpdata_ta_cp_20_100_3_100_3,P,20,10,3969.0064075025,0.0,3969.0064075025,3969.0064075025,3969.0064075025007,-1.1457460739465375e-16,-1.1457460739465375e-16
AUpdata_ta_cp_20_100_3_100_4,P,20,10,7205.2086128614,0.0,7205.2086128614,7205.2086128614,7205.2086128614,0.0,0.0
AUpdata_ta_cp_20_100_3_100_5,P,20,10,5630.9678250022,0.0,5630.9678250022,5630.9678250022,5630.9678250022,0.0,0.0
AUpdata_ta_cp_20_100_3_50_1,P,20,10,10920.8739377705,0.0,10920.8739377705,10920.8739377705,10920.873937770497,3.3312158237717085e-16,3.3312158237717085e-16
AUpdata_ta_cp_20_100_3_50_2,P,20,10,6308.3816507767,0.0,6308.3816507767,6308.3816507767,6308.381650776701,-1.441724283851706e-16,-1.441724283851706e-16
AUpdata_ta_cp_20_100_3_50_3,P,20,10,3146.83702679673,0.0,3146.83702679673,3146.83702679673,3146.8370267967302,-1.445093428779712e-16,-1.445093428779712e-16
AUpdata_ta_cp_20_100_3_50_4,P,20,10,6175.9938401936,0.0,6175.9938401936,6175.9938401936,6175.9938401936,0.0,0.0
AUpdata_ta_cp_20_100_3_50_5,P,20,10,3571.8098858654,0.0,3571.8098858654,3571.8098858654,3571.8098858654,0.0,0.0
AUpdata_ta_cp_20_100_4_100_1,P,20,10,6045.775933318,8.430171408345073,6043.1100790464,6069.7686217624,6043.110079046401,0.000441139452488709,-1.505010979241414e-16
AUpdata_ta_cp_20_100_4_100_2,P,20,10,4202.3330471045,0.0,4202.3330471045,4202.3330471045,4202.3330471045,0.0,0.0
AUpdata_ta_cp_20_100_4_100_3,P,20,10,5535.71527786545,0.0,5535.71527786545,5535.71527786545,5535.715277865449,1.642957876481729e-16,1.642957876481729e-16
AUpdata_ta_cp_20_100_4_100_4,P,20,10,4147.79588875499,0.0,4147.79588875499,4147.79588875499,4147.795888754989,2.1927180752520682e-16,2.1927180752520682e-16
AUpdata_ta_cp_20_100_4_100_5,P,20,10,2590.80624346345,0.0,2590.80624346345,2590.80624346345,2590.8062434634526,-1.0531409333301903e-15,-1.0531409333301903e-15
AUpdata_ta_cp_20_100_4_50_1,P,20,10,5807.75498025827,0.0,5807.75498025827,5807.75498025827,5807.754980258265,7.830002340529902e-16,7.830002340529902e-16
AUpdata_ta_cp_20_100_4_50_2,P,20,10,6156.6419506415,0.0,6156.6419506415,6156.6419506415,6156.641950641501,-1.4772577471037794e-16,-1.4772577471037794e-16
AUpdata_ta_cp_20_100_4_50_3,P,20,10,5988.02572313825,0.0,5988.02572313825,5988.02572313825,5988.02572313825,0.0,0.0
AUpdata_ta_cp_20_100_4_50_4,P,20,10,3421.22083571185,0.0,3421.22083571185,3421.22083571185,3421.2208357118498,1.3291961341391904e-16,1.3291961341391904e-16
AUpdata_ta_cp_20_100_4_50_5,P,20,10,5912.4970000355,0.0,5912.4970000355,5912.4970000355,5912.4970000355,0.0,0.0
AUpdata_ta_cp_20_100_5_100_1,P,20,10,4683.60796738912,0.0,4683.60796738912,4683.60796738912,4683.60796738912,0.0,0.0
AUpdata_ta_cp_20_100_5_100_2,P,20,10,2195.03418499586,0.0,2195.03418499586,2195.03418499586,2195.0341849958654,-2.486051583131881e-15,-2.486051583131881e-15
AUpdata_ta_cp_20_100_5_100_3,P,20,10,4302.31112042196,0.0,4302.31112042196,4302.31112042196,4302.3111204219595,2.113967763641713e-16,2.113967763641713e-16
AUpdata_ta_cp_20_100_5_100_4,P,20,10,1914.81715022904,0.0,1914.81715022904,1914.81715022904,1914.817150229037,1.543676261938879e-15,1.543676261938879e-15
AUpdata_ta_cp_20_100_5_100_5,P,20,10,4898.30276440255,0.0,4898.30276440255,4898.30276440255,4898.30276440255,0.0,0.0
AUpdata_ta_cp_20_100_5_50_1,P,20,10,2769.69380566539,0.0,2769.69380566539,2769.69380566539,2769.6938056653944,-1.641868678610902e-15,-1.641868678610902e-15
AUpdata_ta_cp_20_100_5_50_2,P,20,10,4417.4211666635,0.0,4417.4211666635,4417.4211666635,4417.4211666635,0.0,0.0
AUpdata_ta_cp_20_100_5_50_3,P,20,10,5457.11297682355,0.0,5457.11297682355,5457.11297682355,5457.11297682355,0.0,0.0
AUpdata_ta_cp_20_100_5_50_4,P,20,10,1447.3592798297,0.0,1447.3592798297,1447.3592798297,1447.3592798297004,-3.1419106314775606e-16,-3.1419106314775606e-16
AUpdata_ta_cp_20_100_5_50_5,P,20,10,4951.7896340641,0.0,4951.7896340641,4951.7896340641,4951.789634064099,1.8366989896266566e-16,1.8366989896266566e-16
AUpdata_ta_cp_20_150_2_100_1,P,20,10,4740.5654089422,0.0,4740.5654089422,4740.5654089422,4740.565408942201,-3.837072683597338e-16,-3.837072683597338e-16
AUpdata_ta_cp_20_150_2_100_2,P,20,10,6598.63925483185,0.0,6598.63925483185,6598.63925483185,6598.639254831849,1.3783064456917406e-16,1.3783064456917406e-16
AUpdata_ta_cp_20_150_2_100_3,P,20,10,6580.5103354317,0.0,6580.5103354317,6580.5103354317,6580.5103354317,0.0,0.0
AUpdata_ta_cp_20_150_2_100_4,P,20,10,5776.3155795126,0.0,5776.3155795126,5776.3155795126,5776.3155795126,0.0,0.0
AUpdata_ta_cp_20_150_2_100_5,P,20,10,6686.75065879464,0.0,6686.75065879464,6686.75065879464,6686.750658794641,-1.3601444829959824e-16,-1.3601444829959824e-16
AUpdata_ta_cp_20_150_2_50_1,P,20,10,5125.1469441661,0.0,5125.1469441661,5125.1469441661,5125.1469441661,0.0,0.0
AUpdata_ta_cp_20_150_2_50_2,P,20,10,6773.3035875393,0.0,6773.3035875393,6773.3035875393,6773.303587539299,1.342763822732095e-16,1.342763822732095e-16
AUpdata_ta_cp_20_150_2_50_3,P,20,10,7948.44653021585,0.0,7948.44653021585,7948.44653021585,7948.446530215851,-2.2884841668507257e-16,-2.2884841668507257e-16
AUpdata_ta_cp_20_150_2_50_4,P,20,10,5716.32994201157,0.0,5716.32994201157,5716.32994201157,5716.329942011565,7.955232736731068e-16,7.955232736731068e-16
