instancia_rel,basename,grupo,p,B,alg,seed,objetivo,tempo_s
instances\P\n=80\AUpdata_ta_cp_80_400_5_50_1.txt,AUpdata_ta_cp_80_400_5_50_1,80,5,50,bvns,42,64347.3529889203,0.7189309
instances\P\n=80\AUpdata_ta_cp_80_400_5_50_2.txt,AUpdata_ta_cp_80_400_5_50_2,80,5,50,bvns,42,66032.94511806,0.8219841
instances\P\n=80\AUpdata_ta_cp_80_400_5_50_3.txt,AUpdata_ta_cp_80_400_5_50_3,80,5,50,bvns,42,54533.0772417909,0.7644712
instances\P\n=80\AUpdata_ta_cp_80_400_5_50_4.txt,AUpdata_ta_cp_80_400_5_50_4,80,5,50,bvns,42,68881.9967943066,0.7544011
instances\P\n=80\AUpdata_ta_cp_80_400_5_50_5.txt,AUpdata_ta_cp_80_400_5_50_5,80,5,50,bvns,42,66064.7424950039,0.7849525
instances\P\n=80\AUpdata_ta_cp_80_500_2_100_1.txt,AUpdata_ta_cp_80_500_2_100_1,80,2,100,bvns,42,48301.7952097557,0.2304789
instances\P\n=80\AUpdata_ta_cp_80_500_2_100_2.txt,AUpdata_ta_cp_80_500_2_100_2,80,2,100,bvns,42,54680.9221088709,0.254909
instances\P\n=80\AUpdata_ta_cp_80_500_2_100_3.txt,AUpdata_ta_cp_80_500_2_100_3,80,2,100,bvns,42,61473.9494993654,0.2339312
instances\P\n=80\AUpdata_ta_cp_80_500_2_100_4.txt,AUpdata_ta_cp_80_500_2_100_4,80,2,100,bvns,42,58134.9596559568,0.2375631
instances\P\n=80\AUpdata_ta_cp_80_500_2_100_5.txt,AUpdata_ta_cp_80_500_2_100_5,80,2,100,bvns,42,50914.5145365896,0.2544982
instances\P\n=80\AUpdata_ta_cp_80_500_2_50_1.txt,AUpdata_ta_cp_80_500_2_50_1,80,2,50,bvns,42,68535.605421159,0.2778211
instances\P\n=80\AUpdata_ta_cp_80_500_2_50_2.txt,AUpdata_ta_cp_80_500_2_50_2,80,2,50,bvns,42,64301.8474182445,0.2551534
instances\P\n=80\AUpdata_ta_cp_80_500_2_50_3.txt,AUpdata_ta_cp_80_500_2_50_3,80,2,50,bvns,42,65246.1151863621,0.2333507
instances\P\n=80\AUpdata_ta_cp_80_500_2_50_4.txt,AUpdata_ta_cp_80_500_2_50_4,80,2,50,bvns,42,66413.7382147695,0.223627
instances\P\n=80\AUpdata_ta_cp_80_500_2_50_5.txt,AUpdata_ta_cp_80_500_2_50_5,80,2,50,bvns,42,64100.3287705936,0.2415711
instances\P\n=80\AUpdata_ta_cp_80_500_3_100_1.txt,AUpdata_ta_cp_80_500_3_100_1,80,3,100,bvns,42,50031.5780181741,0.4205986
instances\P\n=80\AUpdata_ta_cp_80_500_3_100_2.txt,AUpdata_ta_cp_80_500_3_100_2,80,3,100,bvns,42,60663.8761677875,0.4189295
instances\P\n=80\AUpdata_ta_cp_80_500_3_100_3.txt,AUpdata_ta_cp_80_500_3_100_3,80,3,100,bvns,42,46176.6193088537,0.3954405
instances\P\n=80\AUpdata_ta_cp_80_500_3_100_4.txt,AUpdata_ta_cp_80_500_3_100_4,80,3,100,bvns,42,47192.4738036691,0.3884815
instances\P\n=80\AUpdata_ta_cp_80_500_3_100_5.txt,AUpdata_ta_cp_80_500_3_100_5,80,3,100,bvns,42,69976.6166006041,0.4402984
instances\P\n=80\AUpdata_ta_cp_80_500_3_50_1.txt,AUpdata_ta_cp_80_500_3_50_1,80,3,50,bvns,42,62715.4227215359,0.4841548
instances\P\n=80\AUpdata_ta_cp_80_500_3_50_2.txt,AUpdata_ta_cp_80_500_3_50_2,80,3,50,bvns,42,53581.2397564787,0.3844735
instances\P\n=80\AUpdata_ta_cp_80_500_3_50_3.txt,AUpdata_ta_cp_80_500_3_50_3,80,3,50,bvns,42,57076.0348047455,0.4596738
instances\P\n=80\AUpdata_ta_cp_80_500_3_50_4.txt,AUpdata_ta_cp_80_500_3_50_4,80,3,50,bvns,42,51376.0262846644,0.4045527
instances\P\n=80\AUpdata_ta_cp_80_500_3_50_5.txt,AUpdata_ta_cp_80_500_3_50_5,80,3,50,bvns,42,49592.2199800877,0.4514794
instances\P\n=80\AUpdata_ta_cp_80_500_4_100_1.txt,AUpdata_ta_cp_80_500_4_100_1,80,4,100,bvns,42,43525.8531263748,0.5850628
instances\P\n=80\AUpdata_ta_cp_80_500_4_100_2.txt,AUpdata_ta_cp_80_500_4_100_2,80,4,100,bvns,42,56100.9118667313,0.5413763
instances\P\n=80\AUpdata_ta_cp_80_500_4_100_3.txt,AUpdata_ta_cp_80_500_4_100_3,80,4,100,bvns,42,67475.0712131742,0.5784509
instances\P\n=80\AUpdata_ta_cp_80_500_4_100_4.txt,AUpdata_ta_cp_80_500_4_100_4,80,4,100,bvns,42,43691.6114221821,0.5496581
instances\P\n=80\AUpdata_ta_cp_80_500_4_100_5.txt,AUpdata_ta_cp_80_500_4_100_5,80,4,100,bvns,42,48791.6387699639,0.556709
instances\P\n=80\AUpdata_ta_cp_80_500_4_50_1.txt,AUpdata_ta_cp_80_500_4_50_1,80,4,50,bvns,42,61654.4487246069,0.5862592
instances\P\n=80\AUpdata_ta_cp_80_500_4_50_2.txt,AUpdata_ta_cp_80_500_4_50_2,80,4,50,bvns,42,54731.0056544039,0.6005737
instances\P\n=80\AUpdata_ta_cp_80_500_4_50_3.txt,AUpdata_ta_cp_80_500_4_50_3,80,4,50,bvns,42,50806.4340763655,0.5588757
instances\P\n=80\AUpdata_ta_cp_80_500_4_50_4.txt,AUpdata_ta_cp_80_500_4_50_4,80,4,50,bvns,42,59694.0334976792,0.5845816
instances\P\n=80\AUpdata_ta_cp_80_500_4_50_5.txt,AUpdata_ta_cp_80_500_4_50_5,80,4,50,bvns,42,40637.738816024,0.5568677
instances\P\n=80\AUpdata_ta_cp_80_500_5_100_1.txt,AUpdata_ta_cp_80_500_5_100_1,80,5,100,bvns,42,53992.0859324009,0.8073245
instances\P\n=80\AUpdata_ta_cp_80_500_5_100_2.txt,AUpdata_ta_cp_80_500_5_100_2,80,5,100,bvns,42,41452.7831450175,0.7485513
instances\P\n=80\AUpdata_ta_cp_80_500_5_100_3.txt,AUpdata_ta_cp_80_500_5_100_3,80,5,100,bvns,42,38105.762802877,0.758577
instances\P\n=80\AUpdata_ta_cp_80_500_5_100_4.txt,AUpdata_ta_cp_80_500_5_100_4,80,5,100,bvns,42,43821.8145176832,0.7961073
instances\P\n=80\AUpdata_ta_cp_80_500_5_100_5.txt,AUpdata_ta_cp_80_500_5_100_5,80,5,100,bvns,42,39919.5650813789,0.7884521
instances\P\n=80\AUpdata_ta_cp_80_500_5_50_1.txt,AUpdata_ta_cp_80_500_5_50_1,80,5,50,bvns,42,44705.3778303877,0.7793995
instances\P\n=80\AUpdata_ta_cp_80_500_5_50_2.txt,AUpdata_ta_cp_80_500_5_50_2,80,5,50,bvns,42,43745.0782956415,0.8407708
instances\P\n=80\AUpdata_ta_cp_80_500_5_50_3.txt,AUpdata_ta_cp_80_500_5_50_3,80,5,50,bvns,42,38346.5354612179,0.8582165
instances\P\n=80\AUpdata_ta_cp_80_500_5_50_4.txt,AUpdata_ta_cp_80_500_5_50_4,80,5,50,bvns,42,51768.9221031956,0.739192
instances\P\n=80\AUpdata_ta_cp_80_500_5_50_5.txt,AUpdata_ta_cp_80_500_5_50_5,80,5,50,bvns,42,36670.8519827412,0.7279276
instances\R\n=20\AUpdata_ta_ca_20_100_2_100_1.txt,AUpdata_ta_ca_20_100_2_100_1,20,2,100,bvns,42,14052.9505437049,0.0116198
instances\R\n=20\AUpdata_ta_ca_20_100_2_100_2.txt,AUpdata_ta_ca_20_100_2_100_2,20,2,100,bvns,42,17456.764758183,0.01147
instances\R\n=20\AUpdata_ta_ca_20_100_2_100_3.txt,AUpdata_ta_ca_20_100_2_100_3,20,2,100,bvns,42,20291.121085581,0.0129926
instances\R\n=20\AUpdata_ta_ca_20_100_2_100_4.txt,AUpdata_ta_ca_20_100_2_100_4,20,2,100,bvns,42,12466.4316395655,0.0117171
instances\R\n=20\AUpdata_ta_ca_20_100_2_100_5.txt,AUpdata_ta_ca_20_100_2_100_5,20,2,100,bvns,42,19299.8541684535,0.0131531
instances\R\n=20\AUpdata_ta_ca_20_100_2_50_1.txt,AUpdata_ta_ca_20_100_2_50_1,20,2,50,bvns,42,20822.8205543586,0.0140643
instances\R\n=20\AUpdata_ta_ca_20_100_2_50_2.txt,AUpdata_ta_ca_20_100_2_50_2,20,2,50,bvns,42,14314.8025939052,0.0141944
instances\R\n=20\AUpdata_ta_ca_20_100_2_50_3.txt,AUpdata_ta_ca_20_100_2_50_3,20,2,50,bvns,42,21521.464510571,0.0118005
instances\R\n=20\AUpdata_ta_ca_20_100_2_50_4.txt,AUpdata_ta_ca_20_100_2_50_4,20,2,50,bvns,42,12973.4443787167,0.0109388
instances\R\n=20\AUpdata_ta_ca_20_100_2_50_5.txt,AUpdata_ta_ca_20_100_2_50_5,20,2,50,bvns,42,14563.2800254334,0.0132846
instances\R\n=20\AUpdata_ta_ca_20_100_3_100_1.txt,AUpdata_ta_ca_20_100_3_100_1,20,3,100,bvns,42,9622.9905488547,0.0174971
instances\R\n=20\AUpdata_ta_ca_20_100_3_100_2.txt,AUpdata_ta_ca_20_100_3_100_2,20,3,100,bvns,42,8657.1922720003,0.0166562
instances\R\n=20\AUpdata_ta_ca_20_100_3_100_3.txt,AUpdata_ta_ca_20_100_3_100_3,20,3,100,bvns,42,11731.4309044646,0.0167431
instances\R\n=20\AUpdata_ta_ca_20_100_3_100_4.txt,AUpdata_ta_ca_20_100_3_100_4,20,3,100,bvns,42,12682.2817698933,0.0198293
instances\R\n=20\AUpdata_ta_ca_20_100_3_100_5.txt,AUpdata_ta_ca_20_100_3_100_5,20,3,100,bvns,42,15324.5045145922,0.016654
instances\R\n=20\AUpdata_ta_ca_20_100_3_50_1.txt,AUpdata_ta_ca_20_100_3_50_1,20,3,50,bvns,42,17170.4844597015,0.0164939
instances\R\n=20\AUpdata_ta_ca_20_100_3_50_2.txt,AUpdata_ta_ca_20_100_3_50_2,20,3,50,bvns,42,11861.6471678267,0.0191008
instances\R\n=20\AUpdata_ta_ca_20_100_3_50_3.txt,AUpdata_ta_ca_20_100_3_50_3,20,3,50,bvns,42,12080.470170712,0.0201126
instances\R\n=20\AUpdata_ta_ca_20_100_3_50_4.txt,AUpdata_ta_ca_20_100_3_50_4,20,3,50,bvns,42,16176.1353979658,0.0183661
instances\R\n=20\AUpdata_ta_ca_20_100_3_50_5.txt,AUpdata_ta_ca_20_100_3_50_5,20,3,50,bvns,42,10829.8085874375,0.0185601
instances\R\n=20\AUpdata_ta_ca_20_100_4_100_1.txt,AUpdata_ta_ca_20_100_4_100_1,20,4,100,bvns,42,12000.507592334,0.0245812
instances\R\n=20\AUpdata_ta_ca_20_100_4_100_2.txt,AUpdata_ta_ca_20_100_4_100_2,20,4,100,bvns,42,8885.9124865445,0.0205013
instances\R\n=20\AUpdata_ta_ca_20_100_4_100_3.txt,AUpdata_ta_ca_20_100_4_100_3,20,4,100,bvns,42,9300.020425396,0.0234791
instances\R\n=20\AUpdata_ta_ca_20_100_4_100_4.txt,AUpdata_ta_ca_20_100_4_100_4,20,4,100,bvns,42,9635.01498378335,0.0189249
instances\R\n=20\AUpdata_ta_ca_20_100_4_100_5.txt,AUpdata_ta_ca_20_100_4_100_5,20,4,100,bvns,42,16665.2795047809,0.0226355
instances\R\n=20\AUpdata_ta_ca_20_100_4_50_1.txt,AUpdata_ta_ca_20_100_4_50_1,20,4,50,bvns,42,9713.32227524799,0.0223443
instances\R\n=20\AUpdata_ta_ca_20_100_4_50_2.txt,AUpdata_ta_ca_20_100_4_50_2,20,4,50,bvns,42,8988.9515288864,0.0251106
instances\R\n=20\AUpdata_ta_ca_20_100_4_50_3.txt,AUpdata_ta_ca_20_100_4_50_3,20,4,50,bvns,42,7868.0360658855,0.0210857
instances\R\n=20\AUpdata_ta_ca_20_100_4_50_4.txt,AUpdata_ta_ca_20_100_4_50_4,20,4,50,bvns,42,13559.1354094651,0.0228749
instances\R\n=20\AUpdata_ta_ca_20_100_4_50_5.txt,AUpdata_ta_ca_20_100_4_50_5,20,4,50,bvns,42,8704.7525999144,0.0188456
instances\R\n=20\AUpdata_ta_ca_20_100_5_100_1.txt,AUpdata_ta_ca_20_100_5_100_1,20,5,100,bvns,42,5184.2604748206,0.0247212
instances\R\n=20\AUpdata_ta_ca_20_100_5_100_2.txt,AUpdata_ta_ca_20_100_5_100_2,20,5,100,bvns,42,9062.19996125714,0.0323409
instances\R\n=20\AUpdata_ta_ca_20_100_5_100_3.txt,AUpdata_ta_ca_20_100_5_100_3,20,5,100,bvns,42,7553.0010172835,0.032577
instances\R\n=20\AUpdata_ta_ca_20_100_5_100_4.txt,AUpdata_ta_ca_20_100_5_100_4,20,5,100,bvns,42,10005.753376217,0.0250374
instances\R\n=20\AUpdata_ta_ca_20_100_5_100_5.txt,AUpdata_ta_ca_20_100_5_100_5,20,5,100,bvns,42,6868.330009505,0.0246488
instances\R\n=20\AUpdata_ta_ca_20_100_5_50_1.txt,AUpdata_ta_ca_20_100_5_50_1,20,5,50,bvns,42,8719.82636411104,0.0258245
instances\R\n=20\AUpdata_ta_ca_20_100_5_50_2.txt,AUpdata_ta_ca_20_100_5_50_2,20,5,50,bvns,42,9961.1117292506,0.0270999
instances\R\n=20\AUpdata_ta_ca_20_100_5_50_3.txt,AUpdata_ta_ca_20_100_5_50_3,20,5,50,bvns,42,12269.1677721299,0.0242094
instances\R\n=20\AUpdata_ta_ca_20_100_5_50_4.txt,AUpdata_ta_ca_20_100_5_50_4,20,5,50,bvns,42,9326.7551678595,0.0292343
instances\R\n=20\AUpdata_ta_ca_20_100_5_50_5.txt,AUpdata_ta_ca_20_100_5_50_5,20,5,50,bvns,42,7313.7759572643,0.0355255
instances\R\n=20\AUpdata_ta_ca_20_150_2_100_1.txt,AUpdata_ta_ca_20_150_2_100_1,20,2,100,bvns,42,11117.5427568929,0.0113117
instances\R\n=20\AUpdata_ta_ca_20_150_2_100_2.txt,AUpdata_ta_ca_20_150_2_100_2,20,2,100,bvns,42,20708.6139040048,0.0119749
instances\R\n=20\AUpdata_ta_ca_20_150_2_100_3.txt,AUpdata_ta_ca_20_150_2_100_3,20,2,100,bvns,42,15918.9364053691,0.0128309
instances\R\n=20\AUpdata_ta_ca_20_150_2_100_4.txt,AUpdata_ta_ca_20_150_2_100_4,20,2,100,bvns,42,13192.3173837703,0.0109616
instances\R\n=20\AUpdata_ta_ca_20_150_2_100_5.txt,AUpdata_ta_ca_20_150_2_100_5,20,2,100,bvns,42,18843.1462433293,0.012003
instances\R\n=20\AUpdata_ta_ca_20_150_2_50_1.txt,AUpdata_ta_ca_20_150_2_50_1,20,2,50,bvns,42,20801.9811064093,0.0111383
instances\R\n=20\AUpdata_ta_ca_20_150_2_50_2.txt,AUpdata_ta_ca_20_150_2_50_2,20,2,50,bvns,42,15899.0935872628,0.0129013
instances\R\n=20\AUpdata_ta_ca_20_150_2_50_3.txt,AUpdata_ta_ca_20_150_2_50_3,20,2,50,bvns,42,16194.0810297253,0.0108246
instances\R\n=20\AUpdata_ta_ca_20_150_2_50_4.txt,AUpdata_ta_ca_20_150_2_50_4,20,2,50,bvns,42,12059.6432209344,0.0120279
instances\R\n=20\AUpdata_ta_ca_20_150_2_50_5.txt,AUpdata_ta_ca_20_150_2_50_5,20,2,50,bvns,42,18459.2102623437,0.0112309
instances\R\n=20\AUpdata_ta_ca_20_150_3_100_1.txt,AUpdata_ta_ca_20_150_3_100_1,20,3,100,bvns,42,7242.40361848059,0.0182548
instances\R\n=20\AUpdata_ta_ca_20_150_3_100_2.txt,AUpdata_ta_ca_20_150_3_100_2,20,3,100,bvns,42,11257.7913999085,0.0172903
instances\R\n=20\AUpdata_ta_ca_20_150_3_100_3.txt,AUpdata_ta_ca_20_150_3_100_3,20,3,100,bvns,42,8524.67549512042,0.0157925
instances\R\n=20\AUpdata_ta_ca_20_150_3_100_4.txt,AUpdata_ta_ca_20_150_3_100_4,20,3,100,bvns,42,7893.64207689275,0.0167796
instances\R\n=20\AUpdata_ta_ca_20_150_3_100_5.txt,AUpdata_ta_ca_20_150_3_100_5,20,3,100,bvns,42,6510.7137932527,0.0176835
instances\R\n=20\AUpdata_ta_ca_20_150_3_50_1.txt,AUpdata_ta_ca_20_150_3_50_1,20,3,50,bvns,42,10881.8062296345,0.0173454
instances\R\n=20\AUpdata_ta_ca_20_150_3_50_2.txt,AUpdata_ta_ca_20_150_3_50_2,20,3,50,bvns,42,11224.3189635007,0.0271142
instances\R\n=20\AUpdata_ta_ca_20_150_3_50_3.txt,AUpdata_ta_ca_20_150_3_50_3,20,3,50,bvns,42,12513.4687998924,0.0191711
instances\R\n=20\AUpdata_ta_ca_20_150_3_50_4.txt,AUpdata_ta_ca_20_150_3_50_4,20,3,50,bvns,42,12217.4546499095,0.0172614
instances\R\n=20\AUpdata_ta_ca_20_150_3_50_5.txt,AUpdata_ta_ca_20_150_3_50_5,20,3,50,bvns,42,11426.2514033265,0.0174517
instances\R\n=20\AUpdata_ta_ca_20_150_4_100_1.txt,AUpdata_ta_ca_20_150_4_100_1,20,4,100,bvns,42,5377.5408436481,0.0236913
instances\R\n=20\AUpdata_ta_ca_20_150_4_100_2.txt,AUpdata_ta_ca_20_150_4_100_2,20,4,100,bvns,42,10588.3258357035,0.0224385
instances\R\n=20\AUpdata_ta_ca_20_150_4_100_3.txt,AUpdata_ta_ca_20_150_4_100_3,20,4,100,bvns,42,12345.0969342855,0.0370364
instances\R\n=20\AUpdata_ta_ca_20_150_4_100_4.txt,AUpdata_ta_ca_20_150_4_100_4,20,4,100,bvns,42,10563.654308192,0.0215168
instances\R\n=20\AUpdata_ta_ca_20_150_4_100_5.txt,AUpdata_ta_ca_20_150_4_100_5,20,4,100,bvns,42,9217.5155553148,0.024008
instances\R\n=20\AUpdata_ta_ca_20_150_4_50_1.txt,AUpdata_ta_ca_20_150_4_50_1,20,4,50,bvns,42,11452.7681685265,0.0211331
instances\R\n=20\AUpdata_ta_ca_20_150_4_50_2.txt,AUpdata_ta_ca_20_150_4_50_2,20,4,50,bvns,42,15658.955141633,0.0197035
instances\R\n=20\AUpdata_ta_ca_20_150_4_50_3.txt,AUpdata_ta_ca_20_150_4_50_3,20,4,50,bvns,42,5236.04813853575,0.021009
instances\R\n=20\AUpdata_ta_ca_20_150_4_50_4.txt,AUpdata_ta_ca_20_150_4_50_4,20,4,50,bvns,42,9016.905437027,0.0191909
instances\R\n=20\AUpdata_ta_ca_20_150_4_50_5.txt,AUpdata_ta_ca_20_150_4_50_5,20,4,50,bvns,42,13994.090728189,0.0203891
instances\R\n=20\AUpdata_ta_ca_20_150_5_100_1.txt,AUpdata_ta_ca_20_150_5_100_1,20,5,100,bvns,42,6230.9296162254,0.0250924
instances\R\n=20\AUpdata_ta_ca_20_150_5_100_2.txt,AUpdata_ta_ca_20_150_5_100_2,20,5,100,bvns,42,8109.93019244631,0.0231704
instances\R\n=20\AUpdata_ta_ca_20_150_5_100_3.txt,AUpdata_ta_ca_20_150_5_100_3,20,5,100,bvns,42,5940.66377743635,0.022081
instances\R\n=20\AUpdata_ta_ca_20_150_5_100_4.txt,AUpdata_ta_ca_20_150_5_100_4,20,5,100,bvns,42,5239.26468518518,0.0259313
instances\R\n=20\AUpdata_ta_ca_20_150_5_100_5.txt,AUpdata_ta_ca_20_150_5_100_5,20,5,100,bvns,42,4071.8798161723,0.0244148
instances\R\n=20\AUpdata_ta_ca_20_150_5_50_1.txt,AUpdata_ta_ca_20_150_5_50_1,20,5,50,bvns,42,6257.02582250082,0.0237562
instances\R\n=20\AUpdata_ta_ca_20_150_5_50_2.txt,AUpdata_ta_ca_20_150_5_50_2,20,5,50,bvns,42,8617.9204763612,0.0288774
instances\R\n=20\AUpdata_ta_ca_20_150_5_50_3.txt,AUpdata_ta_ca_20_150_5_50_3,20,5,50,bvns,42,6084.7343667883,0.0282558
instances\R\n=20\AUpdata_ta_ca_20_150_5_50_4.txt,AUpdata_ta_ca_20_150_5_50_4,20,5,50,bvns,42,11693.3535270884,0.0262456
instances\R\n=20\AUpdata_ta_ca_20_150_5_50_5.txt,AUpdata_ta_ca_20_150_5_50_5,20,5,50,bvns,42,8621.0101258749,0.0235575
instances\R\n=20\AUpdata_ta_ca_20_300_2_100_1.txt,AUpdata_ta_ca_20_300_2_100_1,20,2,100,bvns,42,12119.4469050677,0.0110684
instances\R\n=20\AUpdata_ta_ca_20_300_2_100_2.txt,AUpdata_ta_ca_20_300_2_100_2,20,2,100,bvns,42,14363.2657038952,0.0121766
instances\R\n=20\AUpdata_ta_ca_20_300_2_100_3.txt,AUpdata_ta_ca_20_300_2_100_3,20,2,100,bvns,42,11557.3270484427,0.0115713
instances\R\n=20\AUpdata_ta_ca_20_300_2_100_4.txt,AUpdata_ta_ca_20_300_2_100_4,20,2,100,bvns,42,13857.3858825614,0.0136558
instances\R\n=20\AUpdata_ta_ca_20_300_2_100_5.txt,AUpdata_ta_ca_20_300_2_100_5,20,2,100,bvns,42,17406.6571344926,0.0128459
instances\R\n=20\AUpdata_ta_ca_20_300_2_50_1.txt,AUpdata_ta_ca_20_300_2_50_1,20,2,50,bvns,42,20217.8799492892,0.0140639
instances\R\n=20\AUpdata_ta_ca_20_300_2_50_2.txt,AUpdata_ta_ca_20_300_2_50_2,20,2,50,bvns,42,15861.9180310861,0.0120179
instances\R\n=20\AUpdata_ta_ca_20_300_2_50_3.txt,AUpdata_ta_ca_20_300_2_50_3,20,2,50,bvns,42,25018.0024129334,0.011369
instances\R\n=20\AUpdata_ta_ca_20_300_2_50_4.txt,AUpdata_ta_ca_20_300_2_50_4,20,2,50,bvns,42,19016.6629922592,0.0130303
instances\R\n=20\AUpdata_ta_ca_20_300_2_50_5.txt,AUpdata_ta_ca_20_300_2_50_5,20,2,50,bvns,42,18647.6315794674,0.0111281
instances\R\n=20\AUpdata_ta_ca_20_300_3_100_1.txt,AUpdata_ta_ca_20_300_3_100_1,20,3,100,bvns,42,9205.44240322308,0.0211711
instances\R\n=20\AUpdata_ta_ca_20_300_3_100_2.txt,AUpdata_ta_ca_20_300_3_100_2,20,3,100,bvns,42,13058.5146879247,0.0226141
instances\R\n=20\AUpdata_ta_ca_20_300_3_100_3.txt,AUpdata_ta_ca_20_300_3_100_3,20,3,100,bvns,42,12734.0116814056,0.0188604
instances\R\n=20\AUpdata_ta_ca_20_300_3_100_4.txt,AUpdata_ta_ca_20_300_3_100_4,20,3,100,bvns,42,20881.1653972211,0.0188446
instances\R\n=20\AUpdata_ta_ca_20_300_3_100_5.txt,AUpdata_ta_ca_20_300_3_100_5,20,3,100,bvns,42,13756.5326482885,0.0174822
instances\R\n=20\AUpdata_ta_ca_20_300_3_50_1.txt,AUpdata_ta_ca_20_300_3_50_1,20,3,50,bvns,42,15659.621082171,0.0172227
instances\R\n=20\AUpdata_ta_ca_20_300_3_50_2.txt,AUpdata_ta_ca_20_300_3_50_2,20,3,50,bvns,42,17909.4244959154,0.0184063
instances\R\n=20\AUpdata_ta_ca_20_300_3_50_3.txt,AUpdata_ta_ca_20_300_3_50_3,20,3,50,bvns,42,16268.5164824122,0.0204344
instances\R\n=20\AUpdata_ta_ca_20_300_3_50_4.txt,AUpdata_ta_ca_20_300_3_50_4,20,3,50,bvns,42,13117.6847709421,0.0162417
instances\R\n=20\AUpdata_ta_ca_20_300_3_50_5.txt,AUpdata_ta_ca_20_300_3_50_5,20,3,50,bvns,42,16524.0972551904,0.0188235
instances\R\n=20\AUpdata_ta_ca_20_300_4_100_1.txt,AUpdata_ta_ca_20_300_4_100_1,20,4,100,bvns,42,9291.64061281865,0.0254438
instances\R\n=20\AUpdata_ta_ca_20_300_4_100_2.txt,AUpdata_ta_ca_20_300_4_100_2,20,4,100,bvns,42,13107.5103801516,0.0266992
instances\R\n=20\AUpdata_ta_ca_20_300_4_100_3.txt,AUpdata_ta_ca_20_300_4_100_3,20,4,100,bvns,42,8437.717906591,0.033026
instances\R\n=20\AUpdata_ta_ca_20_300_4_100_4.txt,AUpdata_ta_ca_20_300_4_100_4,20,4,100,bvns,42,5837.0964721365,0.0198969
instances\R\n=20\AUpdata_ta_ca_20_300_4_100_5.txt,AUpdata_ta_ca_20_300_4_100_5,20,4,100,bvns,42,13693.2846329212,0.0211934
instances\R\n=20\AUpdata_ta_ca_20_300_4_50_1.txt,AUpdata_ta_ca_20_300_4_50_1,20,4,50,bvns,42,9770.4783214683,0.0185691
instances\R\n=20\AUpdata_ta_ca_20_300_4_50_2.txt,AUpdata_ta_ca_20_300_4_50_2,20,4,50,bvns,42,13451.726274149,0.0208125
instances\R\n=20\AUpdata_ta_ca_20_300_4_50_3.txt,AUpdata_ta_ca_20_300_4_50_3,20,4,50,bvns,42,12659.683207898,0.0225304
instances\R\n=20\AUpdata_ta_ca_20_300_4_50_4.txt,AUpdata_ta_ca_20_300_4_50_4,20,4,50,bvns,42,19021.038691442,0.0203288
instances\R\n=20\AUpdata_ta_ca_20_300_4_50_5.txt,AUpdata_ta_ca_20_300_4_50_5,20,4,50,bvns,42,13455.6362391097,0.021589
instances\R\n=20\AUpdata_ta_ca_20_300_5_100_1.txt,AUpdata_ta_ca_20_300_5_100_1,20,5,100,bvns,42,5048.2315456526,0.0277548
instances\R\n=20\AUpdata_ta_ca_20_300_5_100_2.txt,AUpdata_ta_ca_20_300_5_100_2,20,5,100,bvns,42,10139.7114307265,0.0368773
instances\R\n=20\AUpdata_ta_ca_20_300_5_100_3.txt,AUpdata_ta_ca_20_300_5_100_3,20,5,100,bvns,42,9250.7433678231,0.0265511
instances\R\n=20\AUpdata_ta_ca_20_300_5_100_4.txt,AUpdata_ta_ca_20_300_5_100_4,20,5,100,bvns,42,9677.90076737,0.024126
instances\R\n=20\AUpdata_ta_ca_20_300_5_100_5.txt,AUpdata_ta_ca_20_300_5_100_5,20,5,100,bvns,42,4153.1918739686,0.0262362
instances\R\n=20\AUpdata_ta_ca_20_300_5_50_1.txt,AUpdata_ta_ca_20_300_5_50_1,20,5,50,bvns,42,9467.901787795,0.0253671
instances\R\n=20\AUpdata_ta_ca_20_300_5_50_2.txt,AUpdata_ta_ca_20_300_5_50_2,20,5,50,bvns,42,9816.986532837,0.0231872
instances\R\n=20\AUpdata_ta_ca_20_300_5_50_3.txt,AUpdata_ta_ca_20_300_5_50_3,20,5,50,bvns,42,7742.095637732,0.0315855
instances\R\n=20\AUpdata_ta_ca_20_300_5_50_4.txt,AUpdata_ta_ca_20_300_5_50_4,20,5,50,bvns,42,4496.22421875505,0.0237417
instances\R\n=20\AUpdata_ta_ca_20_300_5_50_5.txt,AUpdata_ta_ca_20_300_5_50_5,20,5,50,bvns,42,7373.6950060388,0.0238493
instances\R\n=40\AUpdata_ta_ca_40_100_2_100_1.txt,AUpdata_ta_ca_40_100_2_100_1,40,2,100,bvns,42,67920.7955379048,0.0581928
instances\R\n=40\AUpdata_ta_ca_40_100_2_100_2.txt,AUpdata_ta_ca_40_100_2_100_2,40,2,100,bvns,42,66388.5904524058,0.0564761
instances\R\n=40\AUpdata_ta_ca_40_100_2_100_3.txt,AUpdata_ta_ca_40_100_2_100_3,40,2,100,bvns,42,71268.436980246,0.0573485
instances\R\n=40\AUpdata_ta_ca_40_100_2_100_4.txt,AUpdata_ta_ca_40_100_2_100_4,40,2,100,bvns,42,52726.9430105319,0.0577305
instances\R\n=40\AUpdata_ta_ca_40_100_2_100_5.txt,AUpdata_ta_ca_40_100_2_100_5,40,2,100,bvns,42,68233.3921503506,0.0547338
