instancia_rel,basename,grupo,p,B,alg,seed,objetivo,tempo_s
instances\P\n=20\AUpdata_ta_cp_20_150_2_100_2.txt,AUpdata_ta_cp_20_150_2_100_2,20,2,100,bvns,42,6598.63925483185,0.0098577
instances\P\n=20\AUpdata_ta_cp_20_150_2_100_3.txt,AUpdata_ta_cp_20_150_2_100_3,20,2,100,bvns,42,6580.5103354317,0.0099784
instances\P\n=20\AUpdata_ta_cp_20_150_2_100_4.txt,AUpdata_ta_cp_20_150_2_100_4,20,2,100,bvns,42,5776.3155795126,0.0094994
instances\P\n=20\AUpdata_ta_cp_20_150_2_100_5.txt,AUpdata_ta_cp_20_150_2_100_5,20,2,100,bvns,42,6686.75065879464,0.0105758
instances\P\n=20\AUpdata_ta_cp_20_150_2_50_1.txt,AUpdata_ta_cp_20_150_2_50_1,20,2,50,bvns,42,5125.1469441661,0.0103544
instances\P\n=20\AUpdata_ta_cp_20_150_2_50_2.txt,AUpdata_ta_cp_20_150_2_50_2,20,2,50,bvns,42,6773.3035875393,0.0096137
instances\P\n=20\AUpdata_ta_cp_20_150_2_50_3.txt,AUpdata_ta_cp_20_150_2_50_3,20,2,50,bvns,42,7948.44653021585,0.0095688
instances\P\n=20\AUpdata_ta_cp_20_150_2_50_4.txt,AUpdata_ta_cp_20_150_2_50_4,20,2,50,bvns,42,5716.32994201157,0.0099758
instances\P\n=20\AUpdata_ta_cp_20_150_2_50_5.txt,AUpdata_ta_cp_20_150_2_50_5,20,2,50,bvns,42,4676.18367017332,0.0095531
instances\P\n=20\AUpdata_ta_cp_20_150_3_100_1.txt,AUpdata_ta_cp_20_150_3_100_1,20,3,100,bvns,42,2347.03203979231,0.014511
instances\P\n=20\AUpdata_ta_cp_20_150_3_100_2.txt,AUpdata_ta_cp_20_150_3_100_2,20,3,100,bvns,42,3883.18498600695,0.012459
instances\P\n=20\AUpdata_ta_cp_20_150_3_100_3.txt,AUpdata_ta_cp_20_150_3_100_3,20,3,100,bvns,42,2770.10415538623,0.0120278
instances\P\n=20\AUpdata_ta_cp_20_150_3_100_4.txt,AUpdata_ta_cp_20_150_3_100_4,20,3,100,bvns,42,2490.43841894355,0.0122191
instances\P\n=20\AUpdata_ta_cp_20_150_3_100_5.txt,AUpdata_ta_cp_20_150_3_100_5,20,3,100,bvns,42,4171.63402856269,0.0125417
instances\P\n=20\AUpdata_ta_cp_20_150_3_50_1.txt,AUpdata_ta_cp_20_150_3_50_1,20,3,50,bvns,42,2395.66709911122,0.0137822
instances\P\n=20\AUpdata_ta_cp_20_150_3_50_2.txt,AUpdata_ta_cp_20_150_3_50_2,20,3,50,bvns,42,2695.926333524,0.0136653
instances\P\n=20\AUpdata_ta_cp_20_150_3_50_3.txt,AUpdata_ta_cp_20_150_3_50_3,20,3,50,bvns,42,3882.83803390313,0.0119415
instances\P\n=20\AUpdata_ta_cp_20_150_3_50_4.txt,AUpdata_ta_cp_20_150_3_50_4,20,3,50,bvns,42,1970.45521601796,0.0121989
instances\P\n=20\AUpdata_ta_cp_20_150_3_50_5.txt,AUpdata_ta_cp_20_150_3_50_5,20,3,50,bvns,42,4469.8091427398,0.0120534
instances\P\n=20\AUpdata_ta_cp_20_150_4_100_1.txt,AUpdata_ta_cp_20_150_4_100_1,20,4,100,bvns,42,1447.1916421351,0.0152167
instances\P\n=20\AUpdata_ta_cp_20_150_4_100_2.txt,AUpdata_ta_cp_20_150_4_100_2,20,4,100,bvns,42,3009.5669790856,0.0158882
instances\P\n=20\AUpdata_ta_cp_20_150_4_100_3.txt,AUpdata_ta_cp_20_150_4_100_3,20,4,100,bvns,42,2346.8504945188,0.0182158
instances\P\n=20\AUpdata_ta_cp_20_150_4_100_4.txt,AUpdata_ta_cp_20_150_4_100_4,20,4,100,bvns,42,1860.9146192606,0.0141099
instances\P\n=20\AUpdata_ta_cp_20_150_4_100_5.txt,AUpdata_ta_cp_20_150_4_100_5,20,4,100,bvns,42,1545.76305964914,0.0130725
instances\P\n=20\AUpdata_ta_cp_20_150_4_50_1.txt,AUpdata_ta_cp_20_150_4_50_1,20,4,50,bvns,42,1952.2134868598,0.0154083
instances\P\n=20\AUpdata_ta_cp_20_150_4_50_2.txt,AUpdata_ta_cp_20_150_4_50_2,20,4,50,bvns,42,3985.5968557429,0.014627
instances\P\n=20\AUpdata_ta_cp_20_150_4_50_3.txt,AUpdata_ta_cp_20_150_4_50_3,20,4,50,bvns,42,2597.7707533216,0.013528
instances\P\n=20\AUpdata_ta_cp_20_150_4_50_4.txt,AUpdata_ta_cp_20_150_4_50_4,20,4,50,bvns,42,3442.44421565493,0.01306
instances\P\n=20\AUpdata_ta_cp_20_150_4_50_5.txt,AUpdata_ta_cp_20_150_4_50_5,20,4,50,bvns,42,4017.1514150205,0.015948
instances\P\n=20\AUpdata_ta_cp_20_150_5_100_1.txt,AUpdata_ta_cp_20_150_5_100_1,20,5,100,bvns,42,1643.62364893606,0.0154022
instances\P\n=20\AUpdata_ta_cp_20_150_5_100_2.txt,AUpdata_ta_cp_20_150_5_100_2,20,5,100,bvns,42,1584.3336185528,0.0154096
instances\P\n=20\AUpdata_ta_cp_20_150_5_100_3.txt,AUpdata_ta_cp_20_150_5_100_3,20,5,100,bvns,42,2300.91933738283,0.0150691
instances\P\n=20\AUpdata_ta_cp_20_150_5_100_4.txt,AUpdata_ta_cp_20_150_5_100_4,20,5,100,bvns,42,1554.87709537305,0.0152306
instances\P\n=20\AUpdata_ta_cp_20_150_5_100_5.txt,AUpdata_ta_cp_20_150_5_100_5,20,5,100,bvns,42,821.5231199762,0.0177129
instances\P\n=20\AUpdata_ta_cp_20_150_5_50_1.txt,AUpdata_ta_cp_20_150_5_50_1,20,5,50,bvns,42,2498.67684531795,0.0160794
instances\P\n=20\AUpdata_ta_cp_20_150_5_50_2.txt,AUpdata_ta_cp_20_150_5_50_2,20,5,50,bvns,42,2707.49875975215,0.0139691
instances\P\n=20\AUpdata_ta_cp_20_150_5_50_3.txt,AUpdata_ta_cp_20_150_5_50_3,20,5,50,bvns,42,1407.53098757691,0.0144514
instances\P\n=20\AUpdata_ta_cp_20_150_5_50_4.txt,AUpdata_ta_cp_20_150_5_50_4,20,5,50,bvns,42,1716.82177286535,0.0163027
instances\P\n=20\AUpdata_ta_cp_20_150_5_50_5.txt,AUpdata_ta_cp_20_150_5_50_5,20,5,50,bvns,42,2140.46852763807,0.0239158
instances\P\n=20\AUpdata_ta_cp_20_300_2_100_1.txt,AUpdata_ta_cp_20_300_2_100_1,20,2,100,bvns,42,2651.19359429347,0.0094008
instances\P\n=20\AUpdata_ta_cp_20_300_2_100_2.txt,AUpdata_ta_cp_20_300_2_100_2,20,2,100,bvns,42,1830.87656726451,0.0102166
instances\P\n=20\AUpdata_ta_cp_20_300_2_100_3.txt,AUpdata_ta_cp_20_300_2_100_3,20,2,100,bvns,42,2542.51312192483,0.0092827
instances\P\n=20\AUpdata_ta_cp_20_300_2_100_4.txt,AUpdata_ta_cp_20_300_2_100_4,20,2,100,bvns,42,2189.25331276279,0.010098
instances\P\n=20\AUpdata_ta_cp_20_300_2_100_5.txt,AUpdata_ta_cp_20_300_2_100_5,20,2,100,bvns,42,1488.40397110307,0.0094809
instances\P\n=20\AUpdata_ta_cp_20_300_2_50_1.txt,AUpdata_ta_cp_20_300_2_50_1,20,2,50,bvns,42,1884.10121264042,0.0106371
instances\P\n=20\AUpdata_ta_cp_20_300_2_50_2.txt,AUpdata_ta_cp_20_300_2_50_2,20,2,50,bvns,42,1752.26654642996,0.0108466
instances\P\n=20\AUpdata_ta_cp_20_300_2_50_3.txt,AUpdata_ta_cp_20_300_2_50_3,20,2,50,bvns,42,1459.70776952291,0.0116272
instances\P\n=20\AUpdata_ta_cp_20_300_2_50_4.txt,AUpdata_ta_cp_20_300_2_50_4,20,2,50,bvns,42,5582.2876733633,0.0093461
instances\P\n=20\AUpdata_ta_cp_20_300_2_50_5.txt,AUpdata_ta_cp_20_300_2_50_5,20,2,50,bvns,42,3253.6752216579,0.0102503
instances\P\n=20\AUpdata_ta_cp_20_300_3_100_1.txt,AUpdata_ta_cp_20_300_3_100_1,20,3,100,bvns,42,887.642351474536,0.0131705
instances\P\n=20\AUpdata_ta_cp_20_300_3_100_2.txt,AUpdata_ta_cp_20_300_3_100_2,20,3,100,bvns,42,2404.29669864509,0.0130423
instances\P\n=20\AUpdata_ta_cp_20_300_3_100_3.txt,AUpdata_ta_cp_20_300_3_100_3,20,3,100,bvns,42,1743.67885695978,0.0123432
instances\P\n=20\AUpdata_ta_cp_20_300_3_100_4.txt,AUpdata_ta_cp_20_300_3_100_4,20,3,100,bvns,42,1177.73369870011,0.0124161
instances\P\n=20\AUpdata_ta_cp_20_300_3_100_5.txt,AUpdata_ta_cp_20_300_3_100_5,20,3,100,bvns,42,979.627472942127,0.0154442
instances\P\n=20\AUpdata_ta_cp_20_300_3_50_1.txt,AUpdata_ta_cp_20_300_3_50_1,20,3,50,bvns,42,1294.03858373191,0.0129592
instances\P\n=20\AUpdata_ta_cp_20_300_3_50_2.txt,AUpdata_ta_cp_20_300_3_50_2,20,3,50,bvns,42,2645.91305351017,0.0131292
instances\P\n=20\AUpdata_ta_cp_20_300_3_50_3.txt,AUpdata_ta_cp_20_300_3_50_3,20,3,50,bvns,42,2347.98943474613,0.0179878
instances\P\n=20\AUpdata_ta_cp_20_300_3_50_4.txt,AUpdata_ta_cp_20_300_3_50_4,20,3,50,bvns,42,980.79489708382,0.01191
instances\P\n=20\AUpdata_ta_cp_20_300_3_50_5.txt,AUpdata_ta_cp_20_300_3_50_5,20,3,50,bvns,42,1460.27736275944,0.0164417
instances\P\n=20\AUpdata_ta_cp_20_300_4_100_1.txt,AUpdata_ta_cp_20_300_4_100_1,20,4,100,bvns,42,668.085614438313,0.0193688
instances\P\n=20\AUpdata_ta_cp_20_300_4_100_2.txt,AUpdata_ta_cp_20_300_4_100_2,20,4,100,bvns,42,958.13956037408,0.0131292
instances\P\n=20\AUpdata_ta_cp_20_300_4_100_3.txt,AUpdata_ta_cp_20_300_4_100_3,20,4,100,bvns,42,1232.24762999185,0.0148744
instances\P\n=20\AUpdata_ta_cp_20_300_4_100_4.txt,AUpdata_ta_cp_20_300_4_100_4,20,4,100,bvns,42,977.3186844744,0.014392
instances\P\n=20\AUpdata_ta_cp_20_300_4_100_5.txt,AUpdata_ta_cp_20_300_4_100_5,20,4,100,bvns,42,1359.39296503915,0.0140877
instances\P\n=20\AUpdata_ta_cp_20_300_4_50_1.txt,AUpdata_ta_cp_20_300_4_50_1,20,4,50,bvns,42,863.650990150728,0.013125
instances\P\n=20\AUpdata_ta_cp_20_300_4_50_2.txt,AUpdata_ta_cp_20_300_4_50_2,20,4,50,bvns,42,1470.94893722067,0.0137257
instances\P\n=20\AUpdata_ta_cp_20_300_4_50_3.txt,AUpdata_ta_cp_20_300_4_50_3,20,4,50,bvns,42,879.13139271595,0.0141946
instances\P\n=20\AUpdata_ta_cp_20_300_4_50_4.txt,AUpdata_ta_cp_20_300_4_50_4,20,4,50,bvns,42,1375.18040957246,0.0147523
instances\P\n=20\AUpdata_ta_cp_20_300_4_50_5.txt,AUpdata_ta_cp_20_300_4_50_5,20,4,50,bvns,42,1114.46726507175,0.0165129
instances\P\n=20\AUpdata_ta_cp_20_300_5_100_1.txt,AUpdata_ta_cp_20_300_5_100_1,20,5,100,bvns,42,696.623733237093,0.0149182
instances\P\n=20\AUpdata_ta_cp_20_300_5_100_2.txt,AUpdata_ta_cp_20_300_5_100_2,20,5,100,bvns,42,1102.47091024775,0.0139347
instances\P\n=20\AUpdata_ta_cp_20_300_5_100_3.txt,AUpdata_ta_cp_20_300_5_100_3,20,5,100,bvns,42,758.312597354538,0.0153202
instances\P\n=20\AUpdata_ta_cp_20_300_5_100_4.txt,AUpdata_ta_cp_20_300_5_100_4,20,5,100,bvns,42,665.81486259585,0.0198102
instances\P\n=20\AUpdata_ta_cp_20_300_5_100_5.txt,AUpdata_ta_cp_20_300_5_100_5,20,5,100,bvns,42,765.859993261912,0.0150587
instances\P\n=20\AUpdata_ta_cp_20_300_5_50_1.txt,AUpdata_ta_cp_20_300_5_50_1,20,5,50,bvns,42,1467.2857691906,0.01769
instances\P\n=20\AUpdata_ta_cp_20_300_5_50_2.txt,AUpdata_ta_cp_20_300_5_50_2,20,5,50,bvns,42,960.54157662019,0.0145406
instances\P\n=20\AUpdata_ta_cp_20_300_5_50_3.txt,AUpdata_ta_cp_20_300_5_50_3,20,5,50,bvns,42,600.81347590965,0.0146137
instances\P\n=20\AUpdata_ta_cp_20_300_5_50_4.txt,AUpdata_ta_cp_20_300_5_50_4,20,5,50,bvns,42,989.45966329329,0.0146628
instances\P\n=20\AUpdata_ta_cp_20_300_5_50_5.txt,AUpdata_ta_cp_20_300_5_50_5,20,5,50,bvns,42,1041.49836587269,0.0144096
instances\P\n=40\AUpdata_ta_cp_40_100_2_100_1.txt,AUpdata_ta_cp_40_100_2_100_1,40,2,100,bvns,42,51060.2584453079,0.0492081
instances\P\n=40\AUpdata_ta_cp_40_100_2_100_2.txt,AUpdata_ta_cp_40_100_2_100_2,40,2,100,bvns,42,57800.0451613698,0.0478778
instances\P\n=40\AUpdata_ta_cp_40_100_2_100_3.txt,AUpdata_ta_cp_40_100_2_100_3,40,2,100,bvns,42,44749.3575927447,0.0494724
instances\P\n=40\AUpdata_ta_cp_40_100_2_100_4.txt,AUpdata_ta_cp_40_100_2_100_4,40,2,100,bvns,42,50094.9347758103,0.0602175
instances\P\n=40\AUpdata_ta_cp_40_100_2_100_5.txt,AUpdata_ta_cp_40_100_2_100_5,40,2,100,bvns,42,58024.6000078007,0.0509922
instances\P\n=40\AUpdata_ta_cp_40_100_2_50_1.txt,AUpdata_ta_cp_40_100_2_50_1,40,2,50,bvns,42,49834.3396137468,0.0536151
instances\P\n=40\AUpdata_ta_cp_40_100_2_50_2.txt,AUpdata_ta_cp_40_100_2_50_2,40,2,50,bvns,42,55554.9569963684,0.0468065
instances\P\n=40\AUpdata_ta_cp_40_100_2_50_3.txt,AUpdata_ta_cp_40_100_2_50_3,40,2,50,bvns,42,68922.717120555,0.0498807
instances\P\n=40\AUpdata_ta_cp_40_100_2_50_4.txt,AUpdata_ta_cp_40_100_2_50_4,40,2,50,bvns,42,67691.8247703603,0.0465745
instances\P\n=40\AUpdata_ta_cp_40_100_2_50_5.txt,AUpdata_ta_cp_40_100_2_50_5,40,2,50,bvns,42,60792.9509808951,0.0629546
instances\P\n=40\AUpdata_ta_cp_40_100_3_100_1.txt,AUpdata_ta_cp_40_100_3_100_1,40,3,100,bvns,42,58584.0172768334,0.0652545
instances\P\n=40\AUpdata_ta_cp_40_100_3_100_2.txt,AUpdata_ta_cp_40_100_3_100_2,40,3,100,bvns,42,60271.4788514215,0.1013315
instances\P\n=40\AUpdata_ta_cp_40_100_3_100_3.txt,AUpdata_ta_cp_40_100_3_100_3,40,3,100,bvns,42,57982.6052937396,0.0609393
instances\P\n=40\AUpdata_ta_cp_40_100_3_100_4.txt,AUpdata_ta_cp_40_100_3_100_4,40,3,100,bvns,42,49975.3219972688,0.066067
instances\P\n=40\AUpdata_ta_cp_40_100_3_100_5.txt,AUpdata_ta_cp_40_100_3_100_5,40,3,100,bvns,42,57293.8804626459,0.07211
instances\P\n=40\AUpdata_ta_cp_40_100_3_50_1.txt,AUpdata_ta_cp_40_100_3_50_1,40,3,50,bvns,42,51291.2146903302,0.091598
instances\P\n=40\AUpdata_ta_cp_40_100_3_50_2.txt,AUpdata_ta_cp_40_100_3_50_2,40,3,50,bvns,42,55675.3043203596,0.0617211
instances\P\n=40\AUpdata_ta_cp_40_100_3_50_3.txt,AUpdata_ta_cp_40_100_3_50_3,40,3,50,bvns,42,47259.3415463851,0.0610489
instances\P\n=40\AUpdata_ta_cp_40_100_3_50_4.txt,AUpdata_ta_cp_40_100_3_50_4,40,3,50,bvns,42,62104.5246094538,0.0600898
instances\P\n=40\AUpdata_ta_cp_40_100_3_50_5.txt,AUpdata_ta_cp_40_100_3_50_5,40,3,50,bvns,42,53143.2351578247,0.0674637
instances\P\n=40\AUpdata_ta_cp_40_100_4_100_1.txt,AUpdata_ta_cp_40_100_4_100_1,40,4,100,bvns,42,53435.677603041,0.0881107
instances\P\n=40\AUpdata_ta_cp_40_100_4_100_2.txt,AUpdata_ta_cp_40_100_4_100_2,40,4,100,bvns,42,43600.1518034417,0.0787726
instances\P\n=40\AUpdata_ta_cp_40_100_4_100_3.txt,AUpdata_ta_cp_40_100_4_100_3,40,4,100,bvns,42,36632.1882934025,0.0938882
instances\P\n=40\AUpdata_ta_cp_40_100_4_100_4.txt,AUpdata_ta_cp_40_100_4_100_4,40,4,100,bvns,42,30851.5594421029,0.0813449
instances\P\n=40\AUpdata_ta_cp_40_100_4_100_5.txt,AUpdata_ta_cp_40_100_4_100_5,40,4,100,bvns,42,50221.7076759763,0.0867003
instances\P\n=40\AUpdata_ta_cp_40_100_4_50_1.txt,AUpdata_ta_cp_40_100_4_50_1,40,4,50,bvns,42,46884.5516181522,0.0795263
instances\P\n=40\AUpdata_ta_cp_40_100_4_50_2.txt,AUpdata_ta_cp_40_100_4_50_2,40,4,50,bvns,42,47686.3707204445,0.0729689
instances\P\n=40\AUpdata_ta_cp_40_100_4_50_3.txt,AUpdata_ta_cp_40_100_4_50_3,40,4,50,bvns,42,43032.9778475573,0.0684332
instances\P\n=40\AUpdata_ta_cp_40_100_4_50_4.txt,AUpdata_ta_cp_40_100_4_50_4,40,4,50,bvns,42,43412.4460547252,0.0789016
instances\P\n=40\AUpdata_ta_cp_40_100_4_50_5.txt,AUpdata_ta_cp_40_100_4_50_5,40,4,50,bvns,42,53926.2750997598,0.099192
instances\P\n=40\AUpdata_ta_cp_40_100_5_100_1.txt,AUpdata_ta_cp_40_100_5_100_1,40,5,100,bvns,42,36535.6699471435,0.0816663
instances\P\n=40\AUpdata_ta_cp_40_100_5_100_2.txt,AUpdata_ta_cp_40_100_5_100_2,40,5,100,bvns,42,29752.438729522,0.1030563
instances\P\n=40\AUpdata_ta_cp_40_100_5_100_3.txt,AUpdata_ta_cp_40_100_5_100_3,40,5,100,bvns,42,36155.188434905,0.0831563
instances\P\n=40\AUpdata_ta_cp_40_100_5_100_4.txt,AUpdata_ta_cp_40_100_5_100_4,40,5,100,bvns,42,21096.6357900984,0.0921341
instances\P\n=40\AUpdata_ta_cp_40_100_5_100_5.txt,AUpdata_ta_cp_40_100_5_100_5,40,5,100,bvns,42,22681.5227135232,0.088958
instances\P\n=40\AUpdata_ta_cp_40_100_5_50_1.txt,AUpdata_ta_cp_40_100_5_50_1,40,5,50,bvns,42,39584.8309932487,0.1043276
instances\P\n=40\AUpdata_ta_cp_40_100_5_50_2.txt,AUpdata_ta_cp_40_100_5_50_2,40,5,50,bvns,42,38899.6633493473,0.0868792
instances\P\n=40\AUpdata_ta_cp_40_100_5_50_3.txt,AUpdata_ta_cp_40_100_5_50_3,40,5,50,bvns,42,48144.5086952277,0.118753
instances\P\n=40\AUpdata_ta_cp_40_100_5_50_4.txt,AUpdata_ta_cp_40_100_5_50_4,40,5,50,bvns,42,39402.5995209382,0.1127141
instances\P\n=40\AUpdata_ta_cp_40_100_5_50_5.txt,AUpdata_ta_cp_40_100_5_50_5,40,5,50,bvns,42,49902.4620273398,0.1194077
instances\P\n=40\AUpdata_ta_cp_40_300_2_100_1.txt,AUpdata_ta_cp_40_300_2_100_1,40,2,100,bvns,42,12152.3042607783,0.0487912
instances\P\n=40\AUpdata_ta_cp_40_300_2_100_2.txt,AUpdata_ta_cp_40_300_2_100_2,40,2,100,bvns,42,14926.32966799,0.0582012
instances\P\n=40\AUpdata_ta_cp_40_300_2_100_3.txt,AUpdata_ta_cp_40_300_2_100_3,40,2,100,bvns,42,15473.0600634411,0.0587769
instances\P\n=40\AUpdata_ta_cp_40_300_2_100_4.txt,AUpdata_ta_cp_40_300_2_100_4,40,2,100,bvns,42,20963.766001909,0.0446636
instances\P\n=40\AUpdata_ta_cp_40_300_2_100_5.txt,AUpdata_ta_cp_40_300_2_100_5,40,2,100,bvns,42,21909.0131063313,0.0485566
instances\P\n=40\AUpdata_ta_cp_40_300_2_50_1.txt,AUpdata_ta_cp_40_300_2_50_1,40,2,50,bvns,42,13531.1100343464,0.0518475
instances\P\n=40\AUpdata_ta_cp_40_300_2_50_2.txt,AUpdata_ta_cp_40_300_2_50_2,40,2,50,bvns,42,17384.8368666205,0.0458754
instances\P\n=40\AUpdata_ta_cp_40_300_2_50_3.txt,AUpdata_ta_cp_40_300_2_50_3,40,2,50,bvns,42,17663.1791944002,0.0443782
instances\P\n=40\AUpdata_ta_cp_40_300_2_50_4.txt,AUpdata_ta_cp_40_300_2_50_4,40,2,50,bvns,42,14402.9391475455,0.0474643
instances\P\n=40\AUpdata_ta_cp_40_300_2_50_5.txt,AUpdata_ta_cp_40_300_2_50_5,40,2,50,bvns,42,14916.2878031784,0.0478419
instances\P\n=40\AUpdata_ta_cp_40_300_3_100_1.txt,AUpdata_ta_cp_40_300_3_100_1,40,3,100,bvns,42,16779.6408822143,0.0707629
instances\P\n=40\AUpdata_ta_cp_40_300_3_100_2.txt,AUpdata_ta_cp_40_300_3_100_2,40,3,100,bvns,42,17803.5030143306,0.056946
instances\P\n=40\AUpdata_ta_cp_40_300_3_100_3.txt,AUpdata_ta_cp_40_300_3_100_3,40,3,100,bvns,42,12530.893385602,0.0734658
instances\P\n=40\AUpdata_ta_cp_40_300_3_100_4.txt,AUpdata_ta_cp_40_300_3_100_4,40,3,100,bvns,42,9961.16022102131,0.0613009
instances\P\n=40\AUpdata_ta_cp_40_300_3_100_5.txt,AUpdata_ta_cp_40_300_3_100_5,40,3,100,bvns,42,15019.9429091572,0.0617745
instances\P\n=40\AUpdata_ta_cp_40_300_3_50_1.txt,AUpdata_ta_cp_40_300_3_50_1,40,3,50,bvns,42,13874.8927076251,0.065257
instances\P\n=40\AUpdata_ta_cp_40_300_3_50_2.txt,AUpdata_ta_cp_40_300_3_50_2,40,3,50,bvns,42,12728.674960489,0.0601453
instances\P\n=40\AUpdata_ta_cp_40_300_3_50_3.txt,AUpdata_ta_cp_40_300_3_50_3,40,3,50,bvns,42,16406.158900903,0.0659709
instances\P\n=40\AUpdata_ta_cp_40_300_3_50_4.txt,AUpdata_ta_cp_40_300_3_50_4,40,3,50,bvns,42,15475.9245552017,0.0634475
instances\P\n=40\AUpdata_ta_cp_40_300_3_50_5.txt,AUpdata_ta_cp_40_300_3_50_5,40,3,50,bvns,42,15875.9688962172,0.0667532
instances\P\n=40\AUpdata_ta_cp_40_300_4_100_1.txt,AUpdata_ta_cp_40_300_4_100_1,40,4,100,bvns,42,5078.69452783078,0.0813962
instances\P\n=40\AUpdata_ta_cp_40_300_4_100_2.txt,AUpdata_ta_cp_40_300_4_100_2,40,4,100,bvns,42,10865.537902907,0.0731954
instances\P\n=40\AUpdata_ta_cp_40_300_4_100_3.txt,AUpdata_ta_cp_40_300_4_100_3,40,4,100,bvns,42,12415.8255521521,0.0703623
instances\P\n=40\AUpdata_ta_cp_40_300_4_100_4.txt,AUpdata_ta_cp_40_300_4_100_4,40,4,100,bvns,42,18230.1349909775,0.0708094
instances\P\n=40\AUpdata_ta_cp_40_300_4_100_5.txt,AUpdata_ta_cp_40_300_4_100_5,40,4,100,bvns,42,10964.9076336472,0.0688994
instances\P\n=40\AUpdata_ta_cp_40_300_4_50_1.txt,AUpdata_ta_cp_40_300_4_50_1,40,4,50,bvns,42,12208.1277572287,0.0714598
instances\P\n=40\AUpdata_ta_cp_40_300_4_50_2.txt,AUpdata_ta_cp_40_300_4_50_2,40,4,50,bvns,42,12570.3798349956,0.0835845
instances\P\n=40\AUpdata_ta_cp_40_300_4_50_3.txt,AUpdata_ta_cp_40_300_4_50_3,40,4,50,bvns,42,12290.2531903134,0.0760608
instances\P\n=40\AUpdata_ta_cp_40_300_4_50_4.txt,AUpdata_ta_cp_40_300_4_50_4,40,4,50,bvns,42,14250.9588203283,0.0684218
instances\P\n=40\AUpdata_ta_cp_40_300_4_50_5.txt,AUpdata_ta_cp_40_300_4_50_5,40,4,50,bvns,42,14927.4425858299,0.0856341
instances\P\n=40\AUpdata_ta_cp_40_300_5_100_1.txt,AUpdata_ta_cp_40_300_5_100_1,40,5,100,bvns,42,9048.83366992565,0.0875586
instances\P\n=40\AUpdata_ta_cp_40_300_5_100_2.txt,AUpdata_ta_cp_40_300_5_100_2,40,5,100,bvns,42,5851.34967242215,0.0866754
instances\P\n=40\AUpdata_ta_cp_40_300_5_100_3.txt,AUpdata_ta_cp_40_300_5_100_3,40,5,100,bvns,42,9545.60783013713,0.0994567
instances\P\n=40\AUpdata_ta_cp_40_300_5_100_4.txt,AUpdata_ta_cp_40_300_5_100_4,40,5,100,bvns,42,7962.4785908507,0.0854892
instances\P\n=40\AUpdata_ta_cp_40_300_5_100_5.txt,AUpdata_ta_cp_40_300_5_100_5,40,5,100,bvns,42,9464.67829515673,0.0823422
instances\P\n=40\AUpdata_ta_cp_40_300_5_50_1.txt,AUpdata_ta_cp_40_300_5_50_1,40,5,50,bvns,42,9922.55824979338,0.098723
instances\P\n=40\AUpdata_ta_cp_40_300_5_50_2.txt,AUpdata_ta_cp_40_300_5_50_2,40,5,50,bvns,42,13591.713371639,0.1075143
instances\P\n=40\AUpdata_ta_cp_40_300_5_50_3.txt,AUpdata_ta_cp_40_300_5_50_3,40,5,50,bvns,42,8327.77563858993,0.088974
instances\P\n=40\AUpdata_ta_cp_40_300_5_50_4.txt,AUpdata_ta_cp_40_300_5_50_4,40,5,50,bvns,42,11957.326747287,0.0837082
instances\P\n=40\AUpdata_ta_cp_40_300_5_50_5.txt,AUpdata_ta_cp_40_300_5_50_5,40,5,50,bvns,42,12202.8820973227,0.0876019
instances\P\n=40\AUpdata_ta_cp_40_500_2_100_1.txt,AUpdata_ta_cp_40_500_2_100_1,40,2,100,bvns,42,10461.4468954924,0.048265
instances\P\n=40\AUpdata_ta_cp_40_500_2_100_2.txt,AUpdata_ta_cp_40_500_2_100_2,40,2,100,bvns,42,8257.79743630804,0.0564376
instances\P\n=40\AUpdata_ta_cp_40_500_2_100_3.txt,AUpdata_ta_cp_40_500_2_100_3,40,2,100,bvns,42,10650.6968192399,0.056289
instances\P\n=40\AUpdata_ta_cp_40_500_2_100_4.txt,AUpdata_ta_cp_40_500_2_100_4,40,2,100,bvns,42,9300.41279519462,0.0478653
instances\P\n=40\AUpdata_ta_cp_40_500_2_100_5.txt,AUpdata_ta_cp_40_500_2_100_5,40,2,100,bvns,42,6797.62365313738,0.0445698
instances\P\n=40\AUpdata_ta_cp_40_500_2_50_1.txt,AUpdata_ta_cp_40_500_2_50_1,40,2,50,bvns,42,7750.1822282488,0.0611248
instances\P\n=40\AUpdata_ta_cp_40_500_2_50_2.txt,AUpdata_ta_cp_40_500_2_50_2,40,2,50,bvns,42,13008.9930840615,0.0550819
instances\P\n=40\AUpdata_ta_cp_40_500_2_50_3.txt,AUpdata_ta_cp_40_500_2_50_3,40,2,50,bvns,42,8511.04231301065,0.0435653
instances\P\n=40\AUpdata_ta_cp_40_500_2_50_4.txt,AUpdata_ta_cp_40_500_2_50_4,40,2,50,bvns,42,12169.505107036,0.0465837
instances\P\n=40\AUpdata_ta_cp_40_500_2_50_5.txt,AUpdata_ta_cp_40_500_2_50_5,40,2,50,bvns,42,13771.9603754401,0.044473
instances\P\n=40\AUpdata_ta_cp_40_500_3_100_1.txt,AUpdata_ta_cp_40_500_3_100_1,40,3,100,bvns,42,3698.37971229566,0.0637302
