instancia_rel,basename,grupo,p,B,alg,seed,objetivo,tempo_s
instances\P\n=40\AUpdata_ta_cp_40_500_3_50_4.txt,AUpdata_ta_cp_40_500_3_50_4,40,3,50,rvns,42,10889.2084879275,0.0261257
instances\P\n=40\AUpdata_ta_cp_40_500_3_50_5.txt,AUpdata_ta_cp_40_500_3_50_5,40,3,50,rvns,42,7276.65637210935,0.0326521
instances\P\n=40\AUpdata_ta_cp_40_500_4_100_1.txt,AUpdata_ta_cp_40_500_4_100_1,40,4,100,rvns,42,7651.83095019504,0.0308366
instances\P\n=40\AUpdata_ta_cp_40_500_4_100_2.txt,AUpdata_ta_cp_40_500_4_100_2,40,4,100,rvns,42,5581.54295234934,0.0310116
instances\P\n=40\AUpdata_ta_cp_40_500_4_100_3.txt,AUpdata_ta_cp_40_500_4_100_3,40,4,100,rvns,42,4890.72009330282,0.0324008
instances\P\n=40\AUpdata_ta_cp_40_500_4_100_4.txt,AUpdata_ta_cp_40_500_4_100_4,40,4,100,rvns,42,6051.79266374868,0.0382561
instances\P\n=40\AUpdata_ta_cp_40_500_4_100_5.txt,AUpdata_ta_cp_40_500_4_100_5,40,4,100,rvns,42,6385.39251562775,0.0323438
instances\P\n=40\AUpdata_ta_cp_40_500_4_50_1.txt,AUpdata_ta_cp_40_500_4_50_1,40,4,50,rvns,42,5121.1752544021,0.0340237
instances\P\n=40\AUpdata_ta_cp_40_500_4_50_2.txt,AUpdata_ta_cp_40_500_4_50_2,40,4,50,rvns,42,7553.18778106471,0.0315079
instances\P\n=40\AUpdata_ta_cp_40_500_4_50_3.txt,AUpdata_ta_cp_40_500_4_50_3,40,4,50,rvns,42,6573.28258000182,0.034544
instances\P\n=40\AUpdata_ta_cp_40_500_4_50_4.txt,AUpdata_ta_cp_40_500_4_50_4,40,4,50,rvns,42,7910.2082109348,0.0342492
instances\P\n=40\AUpdata_ta_cp_40_500_4_50_5.txt,AUpdata_ta_cp_40_500_4_50_5,40,4,50,rvns,42,8127.72290909663,0.03014
instances\P\n=40\AUpdata_ta_cp_40_500_5_100_1.txt,AUpdata_ta_cp_40_500_5_100_1,40,5,100,rvns,42,6295.11029131545,0.0350465
instances\P\n=40\AUpdata_ta_cp_40_500_5_100_2.txt,AUpdata_ta_cp_40_500_5_100_2,40,5,100,rvns,42,3765.82464082587,0.0600711
instances\P\n=40\AUpdata_ta_cp_40_500_5_100_3.txt,AUpdata_ta_cp_40_500_5_100_3,40,5,100,rvns,42,6718.54293304645,0.0411798
instances\P\n=40\AUpdata_ta_cp_40_500_5_100_4.txt,AUpdata_ta_cp_40_500_5_100_4,40,5,100,rvns,42,4658.73862532414,0.0375247
instances\P\n=40\AUpdata_ta_cp_40_500_5_100_5.txt,AUpdata_ta_cp_40_500_5_100_5,40,5,100,rvns,42,4504.20362327251,0.0397907
instances\P\n=40\AUpdata_ta_cp_40_500_5_50_1.txt,AUpdata_ta_cp_40_500_5_50_1,40,5,50,rvns,42,5005.56623802158,0.0357091
instances\P\n=40\AUpdata_ta_cp_40_500_5_50_2.txt,AUpdata_ta_cp_40_500_5_50_2,40,5,50,rvns,42,4281.05177426088,0.0375328
instances\P\n=40\AUpdata_ta_cp_40_500_5_50_3.txt,AUpdata_ta_cp_40_500_5_50_3,40,5,50,rvns,42,4131.92719243613,0.0536063
instances\P\n=40\AUpdata_ta_cp_40_500_5_50_4.txt,AUpdata_ta_cp_40_500_5_50_4,40,5,50,rvns,42,5624.35901599047,0.0355036
instances\P\n=40\AUpdata_ta_cp_40_500_5_50_5.txt,AUpdata_ta_cp_40_500_5_50_5,40,5,50,rvns,42,8763.96127608665,0.0352066
instances\P\n=60\AUpdata_ta_cp_60_100_2_100_1.txt,AUpdata_ta_cp_60_100_2_100_1,60,2,100,rvns,42,174139.177064908,0.0587897
instances\P\n=60\AUpdata_ta_cp_60_100_2_100_2.txt,AUpdata_ta_cp_60_100_2_100_2,60,2,100,rvns,42,196308.148784158,0.0588096
instances\P\n=60\AUpdata_ta_cp_60_100_2_100_3.txt,AUpdata_ta_cp_60_100_2_100_3,60,2,100,rvns,42,208259.39764486,0.0568263
instances\P\n=60\AUpdata_ta_cp_60_100_2_100_4.txt,AUpdata_ta_cp_60_100_2_100_4,60,2,100,rvns,42,127308.264789667,0.0618815
instances\P\n=60\AUpdata_ta_cp_60_100_2_100_5.txt,AUpdata_ta_cp_60_100_2_100_5,60,2,100,rvns,42,172659.454169919,0.0600602
instances\P\n=60\AUpdata_ta_cp_60_100_2_50_1.txt,AUpdata_ta_cp_60_100_2_50_1,60,2,50,rvns,42,242452.289639144,0.0616108
instances\P\n=60\AUpdata_ta_cp_60_100_2_50_2.txt,AUpdata_ta_cp_60_100_2_50_2,60,2,50,rvns,42,180068.618153392,0.0574645
instances\P\n=60\AUpdata_ta_cp_60_100_2_50_3.txt,AUpdata_ta_cp_60_100_2_50_3,60,2,50,rvns,42,199659.987358618,0.0586042
instances\P\n=60\AUpdata_ta_cp_60_100_2_50_4.txt,AUpdata_ta_cp_60_100_2_50_4,60,2,50,rvns,42,168651.332980507,0.0598976
instances\P\n=60\AUpdata_ta_cp_60_100_2_50_5.txt,AUpdata_ta_cp_60_100_2_50_5,60,2,50,rvns,42,214475.410041144,0.0603141
instances\P\n=60\AUpdata_ta_cp_60_100_3_100_1.txt,AUpdata_ta_cp_60_100_3_100_1,60,3,100,rvns,42,134643.349905054,0.0732364
instances\P\n=60\AUpdata_ta_cp_60_100_3_100_2.txt,AUpdata_ta_cp_60_100_3_100_2,60,3,100,rvns,42,161322.75478756,0.0774917
instances\P\n=60\AUpdata_ta_cp_60_100_3_100_3.txt,AUpdata_ta_cp_60_100_3_100_3,60,3,100,rvns,42,112985.867124632,0.0713934
instances\P\n=60\AUpdata_ta_cp_60_100_3_100_4.txt,AUpdata_ta_cp_60_100_3_100_4,60,3,100,rvns,42,114811.261560347,0.0708035
instances\P\n=60\AUpdata_ta_cp_60_100_3_100_5.txt,AUpdata_ta_cp_60_100_3_100_5,60,3,100,rvns,42,129826.696518236,0.0708303
instances\P\n=60\AUpdata_ta_cp_60_100_3_50_1.txt,AUpdata_ta_cp_60_100_3_50_1,60,3,50,rvns,42,138739.403288102,0.0728503
instances\P\n=60\AUpdata_ta_cp_60_100_3_50_2.txt,AUpdata_ta_cp_60_100_3_50_2,60,3,50,rvns,42,177773.676747699,0.0710848
instances\P\n=60\AUpdata_ta_cp_60_100_3_50_3.txt,AUpdata_ta_cp_60_100_3_50_3,60,3,50,rvns,42,183708.847118676,0.0909041
instances\P\n=60\AUpdata_ta_cp_60_100_3_50_4.txt,AUpdata_ta_cp_60_100_3_50_4,60,3,50,rvns,42,154484.738154047,0.075604
instances\P\n=60\AUpdata_ta_cp_60_100_3_50_5.txt,AUpdata_ta_cp_60_100_3_50_5,60,3,50,rvns,42,113384.492737232,0.0760229
instances\P\n=60\AUpdata_ta_cp_60_100_4_100_1.txt,AUpdata_ta_cp_60_100_4_100_1,60,4,100,rvns,42,127029.186511093,0.0924129
instances\P\n=60\AUpdata_ta_cp_60_100_4_100_2.txt,AUpdata_ta_cp_60_100_4_100_2,60,4,100,rvns,42,137402.075215595,0.0904661
instances\P\n=60\AUpdata_ta_cp_60_100_4_100_3.txt,AUpdata_ta_cp_60_100_4_100_3,60,4,100,rvns,42,122081.899755923,0.0946626
instances\P\n=60\AUpdata_ta_cp_60_100_4_100_4.txt,AUpdata_ta_cp_60_100_4_100_4,60,4,100,rvns,42,152050.155982143,0.0819217
instances\P\n=60\AUpdata_ta_cp_60_100_4_100_5.txt,AUpdata_ta_cp_60_100_4_100_5,60,4,100,rvns,42,155868.099199159,0.0826832
instances\P\n=60\AUpdata_ta_cp_60_100_4_50_1.txt,AUpdata_ta_cp_60_100_4_50_1,60,4,50,rvns,42,125070.096923547,0.0894393
instances\P\n=60\AUpdata_ta_cp_60_100_4_50_2.txt,AUpdata_ta_cp_60_100_4_50_2,60,4,50,rvns,42,133414.084992939,0.0850106
instances\P\n=60\AUpdata_ta_cp_60_100_4_50_3.txt,AUpdata_ta_cp_60_100_4_50_3,60,4,50,rvns,42,138539.113390684,0.0879405
instances\P\n=60\AUpdata_ta_cp_60_100_4_50_4.txt,AUpdata_ta_cp_60_100_4_50_4,60,4,50,rvns,42,144442.3916613,0.081912
instances\P\n=60\AUpdata_ta_cp_60_100_4_50_5.txt,AUpdata_ta_cp_60_100_4_50_5,60,4,50,rvns,42,141723.884798052,0.0816184
instances\P\n=60\AUpdata_ta_cp_60_100_5_100_1.txt,AUpdata_ta_cp_60_100_5_100_1,60,5,100,rvns,42,107431.64957403,0.0934956
instances\P\n=60\AUpdata_ta_cp_60_100_5_100_2.txt,AUpdata_ta_cp_60_100_5_100_2,60,5,100,rvns,42,124380.464443492,0.0891103
instances\P\n=60\AUpdata_ta_cp_60_100_5_100_3.txt,AUpdata_ta_cp_60_100_5_100_3,60,5,100,rvns,42,110084.857315488,0.104284
instances\P\n=60\AUpdata_ta_cp_60_100_5_100_4.txt,AUpdata_ta_cp_60_100_5_100_4,60,5,100,rvns,42,110489.929210018,0.0949259
instances\P\n=60\AUpdata_ta_cp_60_100_5_100_5.txt,AUpdata_ta_cp_60_100_5_100_5,60,5,100,rvns,42,115383.906644731,0.0899001
instances\P\n=60\AUpdata_ta_cp_60_100_5_50_1.txt,AUpdata_ta_cp_60_100_5_50_1,60,5,50,rvns,42,84136.1676896967,0.0912197
instances\P\n=60\AUpdata_ta_cp_60_100_5_50_2.txt,AUpdata_ta_cp_60_100_5_50_2,60,5,50,rvns,42,100798.906434789,0.1089844
instances\P\n=60\AUpdata_ta_cp_60_100_5_50_3.txt,AUpdata_ta_cp_60_100_5_50_3,60,5,50,rvns,42,134963.112305024,0.0966097
instances\P\n=60\AUpdata_ta_cp_60_100_5_50_4.txt,AUpdata_ta_cp_60_100_5_50_4,60,5,50,rvns,42,112292.347745954,0.0847312
instances\P\n=60\AUpdata_ta_cp_60_100_5_50_5.txt,AUpdata_ta_cp_60_100_5_50_5,60,5,50,rvns,42,118985.157437603,0.1000212
instances\P\n=60\AUpdata_ta_cp_60_300_2_100_1.txt,AUpdata_ta_cp_60_300_2_100_1,60,2,100,rvns,42,50547.5963165156,0.0491319
instances\P\n=60\AUpdata_ta_cp_60_300_2_100_2.txt,AUpdata_ta_cp_60_300_2_100_2,60,2,100,rvns,42,56237.0242459229,0.0594475
instances\P\n=60\AUpdata_ta_cp_60_300_2_100_3.txt,AUpdata_ta_cp_60_300_2_100_3,60,2,100,rvns,42,42736.1465134945,0.0533035
instances\P\n=60\AUpdata_ta_cp_60_300_2_100_4.txt,AUpdata_ta_cp_60_300_2_100_4,60,2,100,rvns,42,39250.7291649063,0.0547506
instances\P\n=60\AUpdata_ta_cp_60_300_2_100_5.txt,AUpdata_ta_cp_60_300_2_100_5,60,2,100,rvns,42,55963.4051094778,0.0501976
instances\P\n=60\AUpdata_ta_cp_60_300_2_50_1.txt,AUpdata_ta_cp_60_300_2_50_1,60,2,50,rvns,42,47975.5434926673,0.0474982
instances\P\n=60\AUpdata_ta_cp_60_300_2_50_2.txt,AUpdata_ta_cp_60_300_2_50_2,60,2,50,rvns,42,53918.8566158112,0.0517818
instances\P\n=60\AUpdata_ta_cp_60_300_2_50_3.txt,AUpdata_ta_cp_60_300_2_50_3,60,2,50,rvns,42,45720.7004972538,0.0484958
instances\P\n=60\AUpdata_ta_cp_60_300_2_50_4.txt,AUpdata_ta_cp_60_300_2_50_4,60,2,50,rvns,42,42071.5356200666,0.0498385
instances\P\n=60\AUpdata_ta_cp_60_300_2_50_5.txt,AUpdata_ta_cp_60_300_2_50_5,60,2,50,rvns,42,44170.9518752784,0.0518726
instances\P\n=60\AUpdata_ta_cp_60_300_3_100_1.txt,AUpdata_ta_cp_60_300_3_100_1,60,3,100,rvns,42,53024.7614638241,0.0657782
instances\P\n=60\AUpdata_ta_cp_60_300_3_100_2.txt,AUpdata_ta_cp_60_300_3_100_2,60,3,100,rvns,42,48508.3926183905,0.0613551
instances\P\n=60\AUpdata_ta_cp_60_300_3_100_3.txt,AUpdata_ta_cp_60_300_3_100_3,60,3,100,rvns,42,63296.5074575766,0.0625693
instances\P\n=60\AUpdata_ta_cp_60_300_3_100_4.txt,AUpdata_ta_cp_60_300_3_100_4,60,3,100,rvns,42,47037.5277006853,0.0668462
instances\P\n=60\AUpdata_ta_cp_60_300_3_100_5.txt,AUpdata_ta_cp_60_300_3_100_5,60,3,100,rvns,42,41746.2032586416,0.0683939
instances\P\n=60\AUpdata_ta_cp_60_300_3_50_1.txt,AUpdata_ta_cp_60_300_3_50_1,60,3,50,rvns,42,39977.4556953094,0.0623705
instances\P\n=60\AUpdata_ta_cp_60_300_3_50_2.txt,AUpdata_ta_cp_60_300_3_50_2,60,3,50,rvns,42,40925.2372923063,0.0658556
instances\P\n=60\AUpdata_ta_cp_60_300_3_50_3.txt,AUpdata_ta_cp_60_300_3_50_3,60,3,50,rvns,42,42194.346873,0.0633019
instances\P\n=60\AUpdata_ta_cp_60_300_3_50_4.txt,AUpdata_ta_cp_60_300_3_50_4,60,3,50,rvns,42,51348.3980081381,0.0600727
instances\P\n=60\AUpdata_ta_cp_60_300_3_50_5.txt,AUpdata_ta_cp_60_300_3_50_5,60,3,50,rvns,42,29061.5334669206,0.061379
instances\P\n=60\AUpdata_ta_cp_60_300_4_100_1.txt,AUpdata_ta_cp_60_300_4_100_1,60,4,100,rvns,42,29115.6842410662,0.0731241
instances\P\n=60\AUpdata_ta_cp_60_300_4_100_2.txt,AUpdata_ta_cp_60_300_4_100_2,60,4,100,rvns,42,27438.7654450646,0.0773866
instances\P\n=60\AUpdata_ta_cp_60_300_4_100_3.txt,AUpdata_ta_cp_60_300_4_100_3,60,4,100,rvns,42,42184.5270846374,0.0851385
instances\P\n=60\AUpdata_ta_cp_60_300_4_100_4.txt,AUpdata_ta_cp_60_300_4_100_4,60,4,100,rvns,42,43348.1511222041,0.0754683
instances\P\n=60\AUpdata_ta_cp_60_300_4_100_5.txt,AUpdata_ta_cp_60_300_4_100_5,60,4,100,rvns,42,30773.6208158056,0.0776908
instances\P\n=60\AUpdata_ta_cp_60_300_4_50_1.txt,AUpdata_ta_cp_60_300_4_50_1,60,4,50,rvns,42,27377.7646213912,0.0828506
instances\P\n=60\AUpdata_ta_cp_60_300_4_50_2.txt,AUpdata_ta_cp_60_300_4_50_2,60,4,50,rvns,42,43772.7675829803,0.082927
instances\P\n=60\AUpdata_ta_cp_60_300_4_50_3.txt,AUpdata_ta_cp_60_300_4_50_3,60,4,50,rvns,42,39558.4885226696,0.0771345
instances\P\n=60\AUpdata_ta_cp_60_300_4_50_4.txt,AUpdata_ta_cp_60_300_4_50_4,60,4,50,rvns,42,36926.4303579687,0.0747756
instances\P\n=60\AUpdata_ta_cp_60_300_4_50_5.txt,AUpdata_ta_cp_60_300_4_50_5,60,4,50,rvns,42,51922.5411778201,0.0719137
instances\P\n=60\AUpdata_ta_cp_60_300_5_100_1.txt,AUpdata_ta_cp_60_300_5_100_1,60,5,100,rvns,42,36544.5659633754,0.0885529
instances\P\n=60\AUpdata_ta_cp_60_300_5_100_2.txt,AUpdata_ta_cp_60_300_5_100_2,60,5,100,rvns,42,27808.3994729928,0.0886373
instances\P\n=60\AUpdata_ta_cp_60_300_5_100_3.txt,AUpdata_ta_cp_60_300_5_100_3,60,5,100,rvns,42,35913.2570926528,0.0896507
instances\P\n=60\AUpdata_ta_cp_60_300_5_100_4.txt,AUpdata_ta_cp_60_300_5_100_4,60,5,100,rvns,42,23287.5329159871,0.0904165
instances\P\n=60\AUpdata_ta_cp_60_300_5_100_5.txt,AUpdata_ta_cp_60_300_5_100_5,60,5,100,rvns,42,37574.0047426739,0.0850038
instances\P\n=60\AUpdata_ta_cp_60_300_5_50_1.txt,AUpdata_ta_cp_60_300_5_50_1,60,5,50,rvns,42,36317.0941423573,0.0877666
instances\P\n=60\AUpdata_ta_cp_60_300_5_50_2.txt,AUpdata_ta_cp_60_300_5_50_2,60,5,50,rvns,42,27240.4233408484,0.0863424
instances\P\n=60\AUpdata_ta_cp_60_300_5_50_3.txt,AUpdata_ta_cp_60_300_5_50_3,60,5,50,rvns,42,38508.2847117532,0.0943925
instances\P\n=60\AUpdata_ta_cp_60_300_5_50_4.txt,AUpdata_ta_cp_60_300_5_50_4,60,5,50,rvns,42,41403.005056371,0.1161177
instances\P\n=60\AUpdata_ta_cp_60_300_5_50_5.txt,AUpdata_ta_cp_60_300_5_50_5,60,5,50,rvns,42,26468.9365075883,0.0843738
instances\P\n=60\AUpdata_ta_cp_60_500_2_100_1.txt,AUpdata_ta_cp_60_500_2_100_1,60,2,100,rvns,42,27981.7458704121,0.0488763
instances\P\n=60\AUpdata_ta_cp_60_500_2_100_2.txt,AUpdata_ta_cp_60_500_2_100_2,60,2,100,rvns,42,30892.9602852607,0.0471296
instances\P\n=60\AUpdata_ta_cp_60_500_2_100_3.txt,AUpdata_ta_cp_60_500_2_100_3,60,2,100,rvns,42,28720.0612667812,0.0494418
instances\P\n=60\AUpdata_ta_cp_60_500_2_100_4.txt,AUpdata_ta_cp_60_500_2_100_4,60,2,100,rvns,42,24034.8791162698,0.0518943
instances\P\n=60\AUpdata_ta_cp_60_500_2_100_5.txt,AUpdata_ta_cp_60_500_2_100_5,60,2,100,rvns,42,20899.626627746,0.0497067
instances\P\n=60\AUpdata_ta_cp_60_500_2_50_1.txt,AUpdata_ta_cp_60_500_2_50_1,60,2,50,rvns,42,21741.2839438921,0.0478788
instances\P\n=60\AUpdata_ta_cp_60_500_2_50_2.txt,AUpdata_ta_cp_60_500_2_50_2,60,2,50,rvns,42,29309.5425641574,0.0474219
instances\P\n=60\AUpdata_ta_cp_60_500_2_50_3.txt,AUpdata_ta_cp_60_500_2_50_3,60,2,50,rvns,42,31142.4338498613,0.0488602
instances\P\n=60\AUpdata_ta_cp_60_500_2_50_4.txt,AUpdata_ta_cp_60_500_2_50_4,60,2,50,rvns,42,25010.0208529468,0.0509195
instances\P\n=60\AUpdata_ta_cp_60_500_2_50_5.txt,AUpdata_ta_cp_60_500_2_50_5,60,2,50,rvns,42,24596.3242988678,0.0507318
instances\P\n=60\AUpdata_ta_cp_60_500_3_100_1.txt,AUpdata_ta_cp_60_500_3_100_1,60,3,100,rvns,42,22487.2016622035,0.0636538
instances\P\n=60\AUpdata_ta_cp_60_500_3_100_2.txt,AUpdata_ta_cp_60_500_3_100_2,60,3,100,rvns,42,30970.7281301803,0.0691915
instances\P\n=60\AUpdata_ta_cp_60_500_3_100_3.txt,AUpdata_ta_cp_60_500_3_100_3,60,3,100,rvns,42,21341.0816761967,0.0637052
instances\P\n=60\AUpdata_ta_cp_60_500_3_100_4.txt,AUpdata_ta_cp_60_500_3_100_4,60,3,100,rvns,42,34293.963463137,0.0581726
instances\P\n=60\AUpdata_ta_cp_60_500_3_100_5.txt,AUpdata_ta_cp_60_500_3_100_5,60,3,100,rvns,42,24125.0770161977,0.0607723
instances\P\n=60\AUpdata_ta_cp_60_500_3_50_1.txt,AUpdata_ta_cp_60_500_3_50_1,60,3,50,rvns,42,33507.5898728063,0.0592692
instances\P\n=60\AUpdata_ta_cp_60_500_3_50_2.txt,AUpdata_ta_cp_60_500_3_50_2,60,3,50,rvns,42,23629.1729690381,0.0623035
instances\P\n=60\AUpdata_ta_cp_60_500_3_50_3.txt,AUpdata_ta_cp_60_500_3_50_3,60,3,50,rvns,42,26469.2331249049,0.0649508
instances\P\n=60\AUpdata_ta_cp_60_500_3_50_4.txt,AUpdata_ta_cp_60_500_3_50_4,60,3,50,rvns,42,26039.2117031973,0.0740267
instances\P\n=60\AUpdata_ta_cp_60_500_3_50_5.txt,AUpdata_ta_cp_60_500_3_50_5,60,3,50,rvns,42,25852.5651410757,0.0682286
instances\P\n=60\AUpdata_ta_cp_60_500_4_100_1.txt,AUpdata_ta_cp_60_500_4_100_1,60,4,100,rvns,42,24750.2365085213,0.079191
instances\P\n=60\AUpdata_ta_cp_60_500_4_100_2.txt,AUpdata_ta_cp_60_500_4_100_2,60,4,100,rvns,42,19320.7840762968,0.0762466
instances\P\n=60\AUpdata_ta_cp_60_500_4_100_3.txt,AUpdata_ta_cp_60_500_4_100_3,60,4,100,rvns,42,16070.751821523,0.0756342
instances\P\n=60\AUpdata_ta_cp_60_500_4_100_4.txt,AUpdata_ta_cp_60_500_4_100_4,60,4,100,rvns,42,27045.8575308101,0.0758763
instances\P\n=60\AUpdata_ta_cp_60_500_4_100_5.txt,AUpdata_ta_cp_60_500_4_100_5,60,4,100,rvns,42,20068.3794587354,0.0719643
instances\P\n=60\AUpdata_ta_cp_60_500_4_50_1.txt,AUpdata_ta_cp_60_500_4_50_1,60,4,50,rvns,42,19493.1422603718,0.083849
instances\P\n=60\AUpdata_ta_cp_60_500_4_50_2.txt,AUpdata_ta_cp_60_500_4_50_2,60,4,50,rvns,42,22032.0358525357,0.0826964
instances\P\n=60\AUpdata_ta_cp_60_500_4_50_3.txt,AUpdata_ta_cp_60_500_4_50_3,60,4,50,rvns,42,22489.0566003723,0.0777131
instances\P\n=60\AUpdata_ta_cp_60_500_4_50_4.txt,AUpdata_ta_cp_60_500_4_50_4,60,4,50,rvns,42,21457.762834979,0.0734323
instances\P\n=60\AUpdata_ta_cp_60_500_4_50_5.txt,AUpdata_ta_cp_60_500_4_50_5,60,4,50,rvns,42,16986.2838238464,0.0823751
instances\P\n=60\AUpdata_ta_cp_60_500_5_100_1.txt,AUpdata_ta_cp_60_500_5_100_1,60,5,100,rvns,42,11737.4478534681,0.0951556
instances\P\n=60\AUpdata_ta_cp_60_500_5_100_2.txt,AUpdata_ta_cp_60_500_5_100_2,60,5,100,rvns,42,11447.082487332,0.0877053
instances\P\n=60\AUpdata_ta_cp_60_500_5_100_3.txt,AUpdata_ta_cp_60_500_5_100_3,60,5,100,rvns,42,17512.8706544699,0.0961349
instances\P\n=60\AUpdata_ta_cp_60_500_5_100_4.txt,AUpdata_ta_cp_60_500_5_100_4,60,5,100,rvns,42,14096.7937876426,0.0925478
instances\P\n=60\AUpdata_ta_cp_60_500_5_100_5.txt,AUpdata_ta_cp_60_500_5_100_5,60,5,100,rvns,42,29870.5741608932,0.0833311
instances\P\n=60\AUpdata_ta_cp_60_500_5_50_1.txt,AUpdata_ta_cp_60_500_5_50_1,60,5,50,rvns,42,24448.9183036758,0.0815907
instances\P\n=60\AUpdata_ta_cp_60_500_5_50_2.txt,AUpdata_ta_cp_60_500_5_50_2,60,5,50,rvns,42,23402.9862816916,0.095384
instances\P\n=60\AUpdata_ta_cp_60_500_5_50_3.txt,AUpdata_ta_cp_60_500_5_50_3,60,5,50,rvns,42,22597.6729729065,0.0824617
instances\P\n=60\AUpdata_ta_cp_60_500_5_50_4.txt,AUpdata_ta_cp_60_500_5_50_4,60,5,50,rvns,42,20553.0161933225,0.0900942
instances\P\n=60\AUpdata_ta_cp_60_500_5_50_5.txt,AUpdata_ta_cp_60_500_5_50_5,60,5,50,rvns,42,21571.2431267246,0.1026581
instances\P\n=80\AUpdata_ta_cp_80_300_2_100_1.txt,AUpdata_ta_cp_80_300_2_100_1,80,2,100,rvns,42,92898.6018265089,0.0923747
instances\P\n=80\AUpdata_ta_cp_80_300_2_100_2.txt,AUpdata_ta_cp_80_300_2_100_2,80,2,100,rvns,42,116905.877890886,0.093714
instances\P\n=80\AUpdata_ta_cp_80_300_2_100_3.txt,AUpdata_ta_cp_80_300_2_100_3,80,2,100,rvns,42,116604.012610051,0.0906656
instances\P\n=80\AUpdata_ta_cp_80_300_2_100_4.txt,AUpdata_ta_cp_80_300_2_100_4,80,2,100,rvns,42,106703.401243677,0.0905541
instances\P\n=80\AUpdata_ta_cp_80_300_2_100_5.txt,AUpdata_ta_cp_80_300_2_100_5,80,2,100,rvns,42,89076.1011132423,0.0963611
instances\P\n=80\AUpdata_ta_cp_80_300_2_50_1.txt,AUpdata_ta_cp_80_300_2_50_1,80,2,50,rvns,42,86766.4064679332,0.0938091
instances\P\n=80\AUpdata_ta_cp_80_300_2_50_2.txt,AUpdata_ta_cp_80_300_2_50_2,80,2,50,rvns,42,100760.987899648,0.0911839
instances\P\n=80\AUpdata_ta_cp_80_300_2_50_3.txt,AUpdata_ta_cp_80_300_2_50_3,80,2,50,rvns,42,133138.963904884,0.0966371
instances\P\n=80\AUpdata_ta_cp_80_300_2_50_4.txt,AUpdata_ta_cp_80_300_2_50_4,80,2,50,rvns,42,104886.680260175,0.0958432
instances\P\n=80\AUpdata_ta_cp_80_300_2_50_5.txt,AUpdata_ta_cp_80_300_2_50_5,80,2,50,rvns,42,97516.0359978008,0.0995586
instances\P\n=80\AUpdata_ta_cp_80_300_3_100_1.txt,AUpdata_ta_cp_80_300_3_100_1,80,3,100,rvns,42,94691.6505290933,0.1161403
instances\P\n=80\AUpdata_ta_cp_80_300_3_100_2.txt,AUpdata_ta_cp_80_300_3_100_2,80,3,100,rvns,42,90239.5649432133,0.1174737
instances\P\n=80\AUpdata_ta_cp_80_300_3_100_3.txt,AUpdata_ta_cp_80_300_3_100_3,80,3,100,rvns,42,92545.9670024596,0.1191542
instances\P\n=80\AUpdata_ta_cp_80_300_3_100_4.txt,AUpdata_ta_cp_80_300_3_100_4,80,3,100,rvns,42,105904.976202055,0.1403481
instances\P\n=80\AUpdata_ta_cp_80_300_3_100_5.txt,AUpdata_ta_cp_80_300_3_100_5,80,3,100,rvns,42,84928.5695664534,0.1135384
instances\P\n=80\AUpdata_ta_cp_80_300_3_50_1.txt,AUpdata_ta_cp_80_300_3_50_1,80,3,50,rvns,42,111945.527973959,0.1163291
instances\P\n=80\AUpdata_ta_cp_80_300_3_50_2.txt,AUpdata_ta_cp_80_300_3_50_2,80,3,50,rvns,42,88396.2923725407,0.1117158
instances\P\n=80\AUpdata_ta_cp_80_300_3_50_3.txt,AUpdata_ta_cp_80_300_3_50_3,80,3,50,rvns,42,97247.3627889202,0.1231776
instances\P\n=80\AUpdata_ta_cp_80_300_3_50_4.txt,AUpdata_ta_cp_80_300_3_50_4,80,3,50,rvns,42,99347.7953392703,0.1197555
instances\P\n=80\AUpdata_ta_cp_80_300_3_50_5.txt,AUpdata_ta_cp_80_300_3_50_5,80,3,50,rvns,42,96813.240967867,0.1410759
instances\P\n=80\AUpdata_ta_cp_80_300_4_100_1.txt,AUpdata_ta_cp_80_300_4_100_1,80,4,100,rvns,42,61112.604638362,0.1530581
instances\P\n=80\AUpdata_ta_cp_80_300_4_100_2.txt,AUpdata_ta_cp_80_300_4_100_2,80,4,100,rvns,42,72043.5709404659,0.1331031
instances\P\n=80\AUpdata_ta_cp_80_300_4_100_3.txt,AUpdata_ta_cp_80_300_4_100_3,80,4,100,rvns,42,58793.5258251558,0.1371347
instances\P\n=80\AUpdata_ta_cp_80_300_4_100_4.txt,AUpdata_ta_cp_80_300_4_100_4,80,4,100,rvns,42,103899.640334991,0.1345856
instances\P\n=80\AUpdata_ta_cp_80_300_4_100_5.txt,AUpdata_ta_cp_80_300_4_100_5,80,4,100,rvns,42,94250.4959149441,0.1440004
instances\P\n=80\AUpdata_ta_cp_80_300_4_50_1.txt,AUpdata_ta_cp_80_300_4_50_1,80,4,50,rvns,42,80726.9258146215,0.1350079
instances\P\n=80\AUpdata_ta_cp_80_300_4_50_2.txt,AUpdata_ta_cp_80_300_4_50_2,80,4,50,rvns,42,82696.4692815996,0.1605301
instances\P\n=80\AUpdata_ta_cp_80_300_4_50_3.txt,AUpdata_ta_cp_80_300_4_50_3,80,4,50,rvns,42,83297.6655778589,0.1481138
instances\P\n=80\AUpdata_ta_cp_80_300_4_50_4.txt,AUpdata_ta_cp_80_300_4_50_4,80,4,50,rvns,42,71067.8526789907,0.1383723
