instancia_rel,basename,grupo,p,B,alg,seed,objetivo,tempo_s
instances\R\n=80\AUpdata_ta_ca_80_500_4_50_5.txt,AUpdata_ta_ca_80_500_4_50_5,80,4,50,rvns,42,148560.279639069,0.0081449
instances\R\n=80\AUpdata_ta_ca_80_500_5_100_1.txt,AUpdata_ta_ca_80_500_5_100_1,80,5,100,rvns,42,146648.948814756,0.0098753
instances\R\n=80\AUpdata_ta_ca_80_500_5_100_2.txt,AUpdata_ta_ca_80_500_5_100_2,80,5,100,rvns,42,116202.547899149,0.0104475
instances\R\n=80\AUpdata_ta_ca_80_500_5_100_3.txt,AUpdata_ta_ca_80_500_5_100_3,80,5,100,rvns,42,115108.74059299,0.0099778
instances\R\n=80\AUpdata_ta_ca_80_500_5_100_4.txt,AUpdata_ta_ca_80_500_5_100_4,80,5,100,rvns,42,82113.6479667035,0.0105079
instances\R\n=80\AUpdata_ta_ca_80_500_5_100_5.txt,AUpdata_ta_ca_80_500_5_100_5,80,5,100,rvns,42,122217.752536958,0.0110214
instances\R\n=80\AUpdata_ta_ca_80_500_5_50_1.txt,AUpdata_ta_ca_80_500_5_50_1,80,5,50,rvns,42,168041.587980946,0.0108776
instances\R\n=80\AUpdata_ta_ca_80_500_5_50_2.txt,AUpdata_ta_ca_80_500_5_50_2,80,5,50,rvns,42,138603.560869341,0.0114761
instances\R\n=80\AUpdata_ta_ca_80_500_5_50_3.txt,AUpdata_ta_ca_80_500_5_50_3,80,5,50,rvns,42,150665.827543193,0.011625
instances\R\n=80\AUpdata_ta_ca_80_500_5_50_4.txt,AUpdata_ta_ca_80_500_5_50_4,80,5,50,rvns,42,118765.132672053,0.0109428
instances\R\n=80\AUpdata_ta_ca_80_500_5_50_5.txt,AUpdata_ta_ca_80_500_5_50_5,80,5,50,rvns,42,132970.926125337,0.0113248
