instancia_rel,basename,grupo,p,B,alg,seed,objetivo,tempo_s
instances\R\n=40\AUpdata_ta_ca_40_300_2_100_2.txt,AUpdata_ta_ca_40_300_2_100_2,40,2,100,salazar,42,48714.9156425063,0.0880292
instances\R\n=40\AUpdata_ta_ca_40_300_2_100_3.txt,AUpdata_ta_ca_40_300_2_100_3,40,2,100,salazar,42,49837.6757855953,0.0904368
instances\R\n=40\AUpdata_ta_ca_40_300_2_100_4.txt,AUpdata_ta_ca_40_300_2_100_4,40,2,100,salazar,42,58346.4879763384,0.0944384
instances\R\n=40\AUpdata_ta_ca_40_300_2_100_5.txt,AUpdata_ta_ca_40_300_2_100_5,40,2,100,salazar,42,74120.333670632,0.0946071
instances\R\n=40\AUpdata_ta_ca_40_300_2_50_1.txt,AUpdata_ta_ca_40_300_2_50_1,40,2,50,salazar,42,49401.610730802,0.1161357
instances\R\n=40\AUpdata_ta_ca_40_300_2_50_2.txt,AUpdata_ta_ca_40_300_2_50_2,40,2,50,salazar,42,60252.0528517698,0.1055188
instances\R\n=40\AUpdata_ta_ca_40_300_2_50_3.txt,AUpdata_ta_ca_40_300_2_50_3,40,2,50,salazar,42,47644.4997306766,0.0933212
instances\R\n=40\AUpdata_ta_ca_40_300_2_50_4.txt,AUpdata_ta_ca_40_300_2_50_4,40,2,50,salazar,42,52743.7519715834,0.1248327
instances\R\n=40\AUpdata_ta_ca_40_300_2_50_5.txt,AUpdata_ta_ca_40_300_2_50_5,40,2,50,salazar,42,51919.5760847458,0.0966518
instances\R\n=40\AUpdata_ta_ca_40_300_3_100_1.txt,AUpdata_ta_ca_40_300_3_100_1,40,3,100,salazar,42,50184.4403007632,0.1608046
instances\R\n=40\AUpdata_ta_ca_40_300_3_100_2.txt,AUpdata_ta_ca_40_300_3_100_2,40,3,100,salazar,42,46623.863849771,0.1326412
instances\R\n=40\AUpdata_ta_ca_40_300_3_100_3.txt,AUpdata_ta_ca_40_300_3_100_3,40,3,100,salazar,42,46405.8059772528,0.1582135
instances\R\n=40\AUpdata_ta_ca_40_300_3_100_4.txt,AUpdata_ta_ca_40_300_3_100_4,40,3,100,salazar,42,47542.0346749767,0.1625426
instances\R\n=40\AUpdata_ta_ca_40_300_3_100_5.txt,AUpdata_ta_ca_40_300_3_100_5,40,3,100,salazar,42,50765.0469784551,0.1415534
instances\R\n=40\AUpdata_ta_ca_40_300_3_50_1.txt,AUpdata_ta_ca_40_300_3_50_1,40,3,50,salazar,42,49320.9581107877,0.153554
instances\R\n=40\AUpdata_ta_ca_40_300_3_50_2.txt,AUpdata_ta_ca_40_300_3_50_2,40,3,50,salazar,42,29010.6355391536,0.1568475
instances\R\n=40\AUpdata_ta_ca_40_300_3_50_3.txt,AUpdata_ta_ca_40_300_3_50_3,40,3,50,salazar,42,37175.9857009767,0.1608667
instances\R\n=40\AUpdata_ta_ca_40_300_3_50_4.txt,AUpdata_ta_ca_40_300_3_50_4,40,3,50,salazar,42,51732.9193101608,0.1500226
instances\R\n=40\AUpdata_ta_ca_40_300_3_50_5.txt,AUpdata_ta_ca_40_300_3_50_5,40,3,50,salazar,42,57911.9358442143,0.1868827
instances\R\n=40\AUpdata_ta_ca_40_300_4_100_1.txt,AUpdata_ta_ca_40_300_4_100_1,40,4,100,salazar,42,40918.363521095,0.2367075
instances\R\n=40\AUpdata_ta_ca_40_300_4_100_2.txt,AUpdata_ta_ca_40_300_4_100_2,40,4,100,salazar,42,30599.2785684385,0.2231897
instances\R\n=40\AUpdata_ta_ca_40_300_4_100_3.txt,AUpdata_ta_ca_40_300_4_100_3,40,4,100,salazar,42,29559.8710821731,0.2156923
instances\R\n=40\AUpdata_ta_ca_40_300_4_100_4.txt,AUpdata_ta_ca_40_300_4_100_4,40,4,100,salazar,42,34725.5165310012,0.2309906
instances\R\n=40\AUpdata_ta_ca_40_300_4_100_5.txt,AUpdata_ta_ca_40_300_4_100_5,40,4,100,salazar,42,32351.8923274765,0.2460462
instances\R\n=40\AUpdata_ta_ca_40_300_4_50_1.txt,AUpdata_ta_ca_40_300_4_50_1,40,4,50,salazar,42,36891.8013053372,0.2169715
instances\R\n=40\AUpdata_ta_ca_40_300_4_50_2.txt,AUpdata_ta_ca_40_300_4_50_2,40,4,50,salazar,42,35470.2946008106,0.2165444
instances\R\n=40\AUpdata_ta_ca_40_300_4_50_3.txt,AUpdata_ta_ca_40_300_4_50_3,40,4,50,salazar,42,37465.6673961562,0.2275589
instances\R\n=40\AUpdata_ta_ca_40_300_4_50_4.txt,AUpdata_ta_ca_40_300_4_50_4,40,4,50,salazar,42,28345.509164576,0.2472295
instances\R\n=40\AUpdata_ta_ca_40_300_4_50_5.txt,AUpdata_ta_ca_40_300_4_50_5,40,4,50,salazar,42,30617.9251738032,0.250601
instances\R\n=40\AUpdata_ta_ca_40_300_5_100_1.txt,AUpdata_ta_ca_40_300_5_100_1,40,5,100,salazar,42,25376.3877123769,0.3488103
instances\R\n=40\AUpdata_ta_ca_40_300_5_100_2.txt,AUpdata_ta_ca_40_300_5_100_2,40,5,100,salazar,42,25478.0245194867,0.2990495
instances\R\n=40\AUpdata_ta_ca_40_300_5_100_3.txt,AUpdata_ta_ca_40_300_5_100_3,40,5,100,salazar,42,26781.1189253323,0.3077833
instances\R\n=40\AUpdata_ta_ca_40_300_5_100_4.txt,AUpdata_ta_ca_40_300_5_100_4,40,5,100,salazar,42,28772.7172775574,0.289969
instances\R\n=40\AUpdata_ta_ca_40_300_5_100_5.txt,AUpdata_ta_ca_40_300_5_100_5,40,5,100,salazar,42,25748.1940832384,0.2999375
instances\R\n=40\AUpdata_ta_ca_40_300_5_50_1.txt,AUpdata_ta_ca_40_300_5_50_1,40,5,50,salazar,42,31357.3079853359,0.314389
instances\R\n=40\AUpdata_ta_ca_40_300_5_50_2.txt,AUpdata_ta_ca_40_300_5_50_2,40,5,50,salazar,42,42509.9551564789,0.3414169
instances\R\n=40\AUpdata_ta_ca_40_300_5_50_3.txt,AUpdata_ta_ca_40_300_5_50_3,40,5,50,salazar,42,26630.7809682104,0.338887
instances\R\n=40\AUpdata_ta_ca_40_300_5_50_4.txt,AUpdata_ta_ca_40_300_5_50_4,40,5,50,salazar,42,37660.5865375202,0.2716745
instances\R\n=40\AUpdata_ta_ca_40_300_5_50_5.txt,AUpdata_ta_ca_40_300_5_50_5,40,5,50,salazar,42,34643.848425757,0.2637283
instances\R\n=40\AUpdata_ta_ca_40_500_2_100_1.txt,AUpdata_ta_ca_40_500_2_100_1,40,2,100,salazar,42,50649.0403466289,0.0912469
instances\R\n=40\AUpdata_ta_ca_40_500_2_100_2.txt,AUpdata_ta_ca_40_500_2_100_2,40,2,100,salazar,42,54177.402341498,0.1004766
instances\R\n=40\AUpdata_ta_ca_40_500_2_100_3.txt,AUpdata_ta_ca_40_500_2_100_3,40,2,100,salazar,42,50946.043925892,0.0998489
instances\R\n=40\AUpdata_ta_ca_40_500_2_100_4.txt,AUpdata_ta_ca_40_500_2_100_4,40,2,100,salazar,42,49002.5786231981,0.0960319
instances\R\n=40\AUpdata_ta_ca_40_500_2_100_5.txt,AUpdata_ta_ca_40_500_2_100_5,40,2,100,salazar,42,39938.5323254182,0.1011704
instances\R\n=40\AUpdata_ta_ca_40_500_2_50_1.txt,AUpdata_ta_ca_40_500_2_50_1,40,2,50,salazar,42,62926.260691796,0.1001742
instances\R\n=40\AUpdata_ta_ca_40_500_2_50_2.txt,AUpdata_ta_ca_40_500_2_50_2,40,2,50,salazar,42,40268.91822957,0.0834839
instances\R\n=40\AUpdata_ta_ca_40_500_2_50_3.txt,AUpdata_ta_ca_40_500_2_50_3,40,2,50,salazar,42,52699.5656971656,0.0907787
instances\R\n=40\AUpdata_ta_ca_40_500_2_50_4.txt,AUpdata_ta_ca_40_500_2_50_4,40,2,50,salazar,42,48346.3025541916,0.1023272
instances\R\n=40\AUpdata_ta_ca_40_500_2_50_5.txt,AUpdata_ta_ca_40_500_2_50_5,40,2,50,salazar,42,58560.6066720561,0.0986205
instances\R\n=40\AUpdata_ta_ca_40_500_3_100_1.txt,AUpdata_ta_ca_40_500_3_100_1,40,3,100,salazar,42,53574.192155849,0.1651053
instances\R\n=40\AUpdata_ta_ca_40_500_3_100_2.txt,AUpdata_ta_ca_40_500_3_100_2,40,3,100,salazar,42,29513.9137603794,0.1590335
instances\R\n=40\AUpdata_ta_ca_40_500_3_100_3.txt,AUpdata_ta_ca_40_500_3_100_3,40,3,100,salazar,42,46570.4382996789,0.1799256
instances\R\n=40\AUpdata_ta_ca_40_500_3_100_4.txt,AUpdata_ta_ca_40_500_3_100_4,40,3,100,salazar,42,54567.2489768352,0.1680014
instances\R\n=40\AUpdata_ta_ca_40_500_3_100_5.txt,AUpdata_ta_ca_40_500_3_100_5,40,3,100,salazar,42,36136.1658668133,0.1600218
instances\R\n=40\AUpdata_ta_ca_40_500_3_50_1.txt,AUpdata_ta_ca_40_500_3_50_1,40,3,50,salazar,42,60178.757894222,0.1424039
instances\R\n=40\AUpdata_ta_ca_40_500_3_50_2.txt,AUpdata_ta_ca_40_500_3_50_2,40,3,50,salazar,42,53180.3164941658,0.166228
instances\R\n=40\AUpdata_ta_ca_40_500_3_50_3.txt,AUpdata_ta_ca_40_500_3_50_3,40,3,50,salazar,42,47315.2050599253,0.2021176
instances\R\n=40\AUpdata_ta_ca_40_500_3_50_4.txt,AUpdata_ta_ca_40_500_3_50_4,40,3,50,salazar,42,40925.4207730142,0.1406046
instances\R\n=40\AUpdata_ta_ca_40_500_3_50_5.txt,AUpdata_ta_ca_40_500_3_50_5,40,3,50,salazar,42,37996.6761692535,0.1717401
instances\R\n=40\AUpdata_ta_ca_40_500_4_100_1.txt,AUpdata_ta_ca_40_500_4_100_1,40,4,100,salazar,42,29516.726271485,0.2351123
instances\R\n=40\AUpdata_ta_ca_40_500_4_100_2.txt,AUpdata_ta_ca_40_500_4_100_2,40,4,100,salazar,42,39032.4040825687,0.2188622
instances\R\n=40\AUpdata_ta_ca_40_500_4_100_3.txt,AUpdata_ta_ca_40_500_4_100_3,40,4,100,salazar,42,30549.9350284011,0.2233414
instances\R\n=40\AUpdata_ta_ca_40_500_4_100_4.txt,AUpdata_ta_ca_40_500_4_100_4,40,4,100,salazar,42,35914.901951151,0.2492321
instances\R\n=40\AUpdata_ta_ca_40_500_4_100_5.txt,AUpdata_ta_ca_40_500_4_100_5,40,4,100,salazar,42,30928.741192504,0.2325784
instances\R\n=40\AUpdata_ta_ca_40_500_4_50_1.txt,AUpdata_ta_ca_40_500_4_50_1,40,4,50,salazar,42,30915.3763330485,0.2220664
instances\R\n=40\AUpdata_ta_ca_40_500_4_50_2.txt,AUpdata_ta_ca_40_500_4_50_2,40,4,50,salazar,42,35672.0060128257,0.214121
instances\R\n=40\AUpdata_ta_ca_40_500_4_50_3.txt,AUpdata_ta_ca_40_500_4_50_3,40,4,50,salazar,42,41148.5786896461,0.2212441
instances\R\n=40\AUpdata_ta_ca_40_500_4_50_4.txt,AUpdata_ta_ca_40_500_4_50_4,40,4,50,salazar,42,57888.8381164236,0.2830198
instances\R\n=40\AUpdata_ta_ca_40_500_4_50_5.txt,AUpdata_ta_ca_40_500_4_50_5,40,4,50,salazar,42,41433.7850589451,0.2726994
instances\R\n=40\AUpdata_ta_ca_40_500_5_100_1.txt,AUpdata_ta_ca_40_500_5_100_1,40,5,100,salazar,42,27372.3120880058,0.2833719
instances\R\n=40\AUpdata_ta_ca_40_500_5_100_2.txt,AUpdata_ta_ca_40_500_5_100_2,40,5,100,salazar,42,29417.7719246735,0.3254525
instances\R\n=40\AUpdata_ta_ca_40_500_5_100_3.txt,AUpdata_ta_ca_40_500_5_100_3,40,5,100,salazar,42,26625.5949032933,0.3022585
instances\R\n=40\AUpdata_ta_ca_40_500_5_100_4.txt,AUpdata_ta_ca_40_500_5_100_4,40,5,100,salazar,42,33828.6219728671,0.4362698
instances\R\n=40\AUpdata_ta_ca_40_500_5_100_5.txt,AUpdata_ta_ca_40_500_5_100_5,40,5,100,salazar,42,22871.1607738624,0.2981248
instances\R\n=40\AUpdata_ta_ca_40_500_5_50_1.txt,AUpdata_ta_ca_40_500_5_50_1,40,5,50,salazar,42,32413.8486548858,0.3242254
instances\R\n=40\AUpdata_ta_ca_40_500_5_50_2.txt,AUpdata_ta_ca_40_500_5_50_2,40,5,50,salazar,42,27319.2069198898,0.2976678
instances\R\n=40\AUpdata_ta_ca_40_500_5_50_3.txt,AUpdata_ta_ca_40_500_5_50_3,40,5,50,salazar,42,19944.1955136866,0.2800674
instances\R\n=40\AUpdata_ta_ca_40_500_5_50_4.txt,AUpdata_ta_ca_40_500_5_50_4,40,5,50,salazar,42,26867.5282767606,0.3168391
instances\R\n=40\AUpdata_ta_ca_40_500_5_50_5.txt,AUpdata_ta_ca_40_500_5_50_5,40,5,50,salazar,42,45496.3866675933,0.2873702
instances\R\n=60\AUpdata_ta_ca_60_100_2_100_1.txt,AUpdata_ta_ca_60_100_2_100_1,60,2,100,salazar,42,154048.896146619,0.2839421
instances\R\n=60\AUpdata_ta_ca_60_100_2_100_2.txt,AUpdata_ta_ca_60_100_2_100_2,60,2,100,salazar,42,193282.125583337,0.2811024
instances\R\n=60\AUpdata_ta_ca_60_100_2_100_3.txt,AUpdata_ta_ca_60_100_2_100_3,60,2,100,salazar,42,153578.669971454,0.3079855
instances\R\n=60\AUpdata_ta_ca_60_100_2_100_4.txt,AUpdata_ta_ca_60_100_2_100_4,60,2,100,salazar,42,156434.435138357,0.277723
instances\R\n=60\AUpdata_ta_ca_60_100_2_100_5.txt,AUpdata_ta_ca_60_100_2_100_5,60,2,100,salazar,42,150561.821352436,0.2802753
instances\R\n=60\AUpdata_ta_ca_60_100_2_50_1.txt,AUpdata_ta_ca_60_100_2_50_1,60,2,50,salazar,42,153389.384330265,0.2643801
instances\R\n=60\AUpdata_ta_ca_60_100_2_50_2.txt,AUpdata_ta_ca_60_100_2_50_2,60,2,50,salazar,42,154956.647991252,0.2973962
instances\R\n=60\AUpdata_ta_ca_60_100_2_50_3.txt,AUpdata_ta_ca_60_100_2_50_3,60,2,50,salazar,42,228216.809843584,0.2793373
instances\R\n=60\AUpdata_ta_ca_60_100_2_50_4.txt,AUpdata_ta_ca_60_100_2_50_4,60,2,50,salazar,42,139758.943244454,0.2873745
instances\R\n=60\AUpdata_ta_ca_60_100_2_50_5.txt,AUpdata_ta_ca_60_100_2_50_5,60,2,50,salazar,42,153583.863256884,0.2525667
instances\R\n=60\AUpdata_ta_ca_60_100_3_100_1.txt,AUpdata_ta_ca_60_100_3_100_1,60,3,100,salazar,42,124966.397376171,0.4811874
instances\R\n=60\AUpdata_ta_ca_60_100_3_100_2.txt,AUpdata_ta_ca_60_100_3_100_2,60,3,100,salazar,42,136478.532474293,0.5941432
instances\R\n=60\AUpdata_ta_ca_60_100_3_100_3.txt,AUpdata_ta_ca_60_100_3_100_3,60,3,100,salazar,42,138615.114649523,0.4710372
instances\R\n=60\AUpdata_ta_ca_60_100_3_100_4.txt,AUpdata_ta_ca_60_100_3_100_4,60,3,100,salazar,42,119663.959826428,0.4713251
instances\R\n=60\AUpdata_ta_ca_60_100_3_100_5.txt,AUpdata_ta_ca_60_100_3_100_5,60,3,100,salazar,42,108182.584037989,0.4702956
instances\R\n=60\AUpdata_ta_ca_60_100_3_50_1.txt,AUpdata_ta_ca_60_100_3_50_1,60,3,50,salazar,42,122490.034258205,0.4841865
instances\R\n=60\AUpdata_ta_ca_60_100_3_50_2.txt,AUpdata_ta_ca_60_100_3_50_2,60,3,50,salazar,42,157507.941514636,0.4705793
instances\R\n=60\AUpdata_ta_ca_60_100_3_50_3.txt,AUpdata_ta_ca_60_100_3_50_3,60,3,50,salazar,42,138243.935791715,0.4726163
instances\R\n=60\AUpdata_ta_ca_60_100_3_50_4.txt,AUpdata_ta_ca_60_100_3_50_4,60,3,50,salazar,42,101924.636354879,0.4372624
instances\R\n=60\AUpdata_ta_ca_60_100_3_50_5.txt,AUpdata_ta_ca_60_100_3_50_5,60,3,50,salazar,42,145971.906680806,0.484791
instances\R\n=60\AUpdata_ta_ca_60_100_4_100_1.txt,AUpdata_ta_ca_60_100_4_100_1,60,4,100,salazar,42,120764.23117525,0.673673
instances\R\n=60\AUpdata_ta_ca_60_100_4_100_2.txt,AUpdata_ta_ca_60_100_4_100_2,60,4,100,salazar,42,100118.047984439,0.6904104
instances\R\n=60\AUpdata_ta_ca_60_100_4_100_3.txt,AUpdata_ta_ca_60_100_4_100_3,60,4,100,salazar,42,118958.191691408,0.5874928
instances\R\n=60\AUpdata_ta_ca_60_100_4_100_4.txt,AUpdata_ta_ca_60_100_4_100_4,60,4,100,salazar,42,104368.543760746,0.6495809
instances\R\n=60\AUpdata_ta_ca_60_100_4_100_5.txt,AUpdata_ta_ca_60_100_4_100_5,60,4,100,salazar,42,133512.952795695,0.6590647
instances\R\n=60\AUpdata_ta_ca_60_100_4_50_1.txt,AUpdata_ta_ca_60_100_4_50_1,60,4,50,salazar,42,105504.183199682,0.6470185
instances\R\n=60\AUpdata_ta_ca_60_100_4_50_2.txt,AUpdata_ta_ca_60_100_4_50_2,60,4,50,salazar,42,86194.6883709665,0.5858031
instances\R\n=60\AUpdata_ta_ca_60_100_4_50_3.txt,AUpdata_ta_ca_60_100_4_50_3,60,4,50,salazar,42,92770.7732133168,0.6691153
instances\R\n=60\AUpdata_ta_ca_60_100_4_50_4.txt,AUpdata_ta_ca_60_100_4_50_4,60,4,50,salazar,42,112721.992335739,0.7135026
instances\R\n=60\AUpdata_ta_ca_60_100_4_50_5.txt,AUpdata_ta_ca_60_100_4_50_5,60,4,50,salazar,42,98349.7240239296,0.5974754
instances\R\n=60\AUpdata_ta_ca_60_100_5_100_1.txt,AUpdata_ta_ca_60_100_5_100_1,60,5,100,salazar,42,68733.5715927215,0.8863129
instances\R\n=60\AUpdata_ta_ca_60_100_5_100_2.txt,AUpdata_ta_ca_60_100_5_100_2,60,5,100,salazar,42,100686.466276225,0.8146133
instances\R\n=60\AUpdata_ta_ca_60_100_5_100_3.txt,AUpdata_ta_ca_60_100_5_100_3,60,5,100,salazar,42,90049.6283158763,1.0531363
instances\R\n=60\AUpdata_ta_ca_60_100_5_100_4.txt,AUpdata_ta_ca_60_100_5_100_4,60,5,100,salazar,42,111962.7933654,0.8482473
instances\R\n=60\AUpdata_ta_ca_60_100_5_100_5.txt,AUpdata_ta_ca_60_100_5_100_5,60,5,100,salazar,42,112144.21936829,0.8347716
instances\R\n=60\AUpdata_ta_ca_60_100_5_50_1.txt,AUpdata_ta_ca_60_100_5_50_1,60,5,50,salazar,42,91775.5365296114,0.8640935
instances\R\n=60\AUpdata_ta_ca_60_100_5_50_2.txt,AUpdata_ta_ca_60_100_5_50_2,60,5,50,salazar,42,83192.1620504333,0.8000674
instances\R\n=60\AUpdata_ta_ca_60_100_5_50_3.txt,AUpdata_ta_ca_60_100_5_50_3,60,5,50,salazar,42,112261.283575576,0.9276062
instances\R\n=60\AUpdata_ta_ca_60_100_5_50_4.txt,AUpdata_ta_ca_60_100_5_50_4,60,5,50,salazar,42,79842.0353158517,0.794603
instances\R\n=60\AUpdata_ta_ca_60_100_5_50_5.txt,AUpdata_ta_ca_60_100_5_50_5,60,5,50,salazar,42,107611.924822206,1.0686003
instances\R\n=60\AUpdata_ta_ca_60_300_2_100_1.txt,AUpdata_ta_ca_60_300_2_100_1,60,2,100,salazar,42,97323.8414561107,0.222507
instances\R\n=60\AUpdata_ta_ca_60_300_2_100_2.txt,AUpdata_ta_ca_60_300_2_100_2,60,2,100,salazar,42,111929.890817695,0.2620423
instances\R\n=60\AUpdata_ta_ca_60_300_2_100_3.txt,AUpdata_ta_ca_60_300_2_100_3,60,2,100,salazar,42,105304.942310412,0.2577222
instances\R\n=60\AUpdata_ta_ca_60_300_2_100_4.txt,AUpdata_ta_ca_60_300_2_100_4,60,2,100,salazar,42,112874.170847058,0.2924582
instances\R\n=60\AUpdata_ta_ca_60_300_2_100_5.txt,AUpdata_ta_ca_60_300_2_100_5,60,2,100,salazar,42,75868.9702638708,0.244384
instances\R\n=60\AUpdata_ta_ca_60_300_2_50_1.txt,AUpdata_ta_ca_60_300_2_50_1,60,2,50,salazar,42,119013.996162319,0.2410351
instances\R\n=60\AUpdata_ta_ca_60_300_2_50_2.txt,AUpdata_ta_ca_60_300_2_50_2,60,2,50,salazar,42,88420.0135793304,0.230118
instances\R\n=60\AUpdata_ta_ca_60_300_2_50_3.txt,AUpdata_ta_ca_60_300_2_50_3,60,2,50,salazar,42,86898.7799930829,0.2268575
instances\R\n=60\AUpdata_ta_ca_60_300_2_50_4.txt,AUpdata_ta_ca_60_300_2_50_4,60,2,50,salazar,42,97069.9689719021,0.2633883
instances\R\n=60\AUpdata_ta_ca_60_300_2_50_5.txt,AUpdata_ta_ca_60_300_2_50_5,60,2,50,salazar,42,126589.992330036,0.2486135
instances\R\n=60\AUpdata_ta_ca_60_300_3_100_1.txt,AUpdata_ta_ca_60_300_3_100_1,60,3,100,salazar,42,92817.5183464539,0.3855703
instances\R\n=60\AUpdata_ta_ca_60_300_3_100_2.txt,AUpdata_ta_ca_60_300_3_100_2,60,3,100,salazar,42,79679.2185458813,0.3541379
instances\R\n=60\AUpdata_ta_ca_60_300_3_100_3.txt,AUpdata_ta_ca_60_300_3_100_3,60,3,100,salazar,42,86202.3480070097,0.3622583
instances\R\n=60\AUpdata_ta_ca_60_300_3_100_4.txt,AUpdata_ta_ca_60_300_3_100_4,60,3,100,salazar,42,84523.3172259685,0.3713954
instances\R\n=60\AUpdata_ta_ca_60_300_3_100_5.txt,AUpdata_ta_ca_60_300_3_100_5,60,3,100,salazar,42,89561.7269359267,0.3730304
instances\R\n=60\AUpdata_ta_ca_60_300_3_50_1.txt,AUpdata_ta_ca_60_300_3_50_1,60,3,50,salazar,42,80248.6558272753,0.3608246
instances\R\n=60\AUpdata_ta_ca_60_300_3_50_2.txt,AUpdata_ta_ca_60_300_3_50_2,60,3,50,salazar,42,89982.0091123817,0.4515145
instances\R\n=60\AUpdata_ta_ca_60_300_3_50_3.txt,AUpdata_ta_ca_60_300_3_50_3,60,3,50,salazar,42,71865.3988988764,0.4192846
instances\R\n=60\AUpdata_ta_ca_60_300_3_50_4.txt,AUpdata_ta_ca_60_300_3_50_4,60,3,50,salazar,42,82287.4731760749,0.3495121
instances\R\n=60\AUpdata_ta_ca_60_300_3_50_5.txt,AUpdata_ta_ca_60_300_3_50_5,60,3,50,salazar,42,83444.034424464,0.3666769
instances\R\n=60\AUpdata_ta_ca_60_300_4_100_1.txt,AUpdata_ta_ca_60_300_4_100_1,60,4,100,salazar,42,63168.9777392244,0.6078677
instances\R\n=60\AUpdata_ta_ca_60_300_4_100_2.txt,AUpdata_ta_ca_60_300_4_100_2,60,4,100,salazar,42,53768.1441989404,0.5592686
instances\R\n=60\AUpdata_ta_ca_60_300_4_100_3.txt,AUpdata_ta_ca_60_300_4_100_3,60,4,100,salazar,42,74414.3361613141,0.5641509
instances\R\n=60\AUpdata_ta_ca_60_300_4_100_4.txt,AUpdata_ta_ca_60_300_4_100_4,60,4,100,salazar,42,60856.1435726152,0.5313968
instances\R\n=60\AUpdata_ta_ca_60_300_4_100_5.txt,AUpdata_ta_ca_60_300_4_100_5,60,4,100,salazar,42,83954.1008228838,0.5733893
instances\R\n=60\AUpdata_ta_ca_60_300_4_50_1.txt,AUpdata_ta_ca_60_300_4_50_1,60,4,50,salazar,42,89243.0389924817,0.589628
instances\R\n=60\AUpdata_ta_ca_60_300_4_50_2.txt,AUpdata_ta_ca_60_300_4_50_2,60,4,50,salazar,42,102747.219533224,0.5345931
instances\R\n=60\AUpdata_ta_ca_60_300_4_50_3.txt,AUpdata_ta_ca_60_300_4_50_3,60,4,50,salazar,42,61720.160001905,0.6105346
instances\R\n=60\AUpdata_ta_ca_60_300_4_50_4.txt,AUpdata_ta_ca_60_300_4_50_4,60,4,50,salazar,42,71104.4007866182,0.6017495
instances\R\n=60\AUpdata_ta_ca_60_300_4_50_5.txt,AUpdata_ta_ca_60_300_4_50_5,60,4,50,salazar,42,73838.3853975084,0.5746608
instances\R\n=60\AUpdata_ta_ca_60_300_5_100_1.txt,AUpdata_ta_ca_60_300_5_100_1,60,5,100,salazar,42,71732.532035102,0.8958825
instances\R\n=60\AUpdata_ta_ca_60_300_5_100_2.txt,AUpdata_ta_ca_60_300_5_100_2,60,5,100,salazar,42,54234.9221659941,0.8670948
instances\R\n=60\AUpdata_ta_ca_60_300_5_100_3.txt,AUpdata_ta_ca_60_300_5_100_3,60,5,100,salazar,42,62838.2367997639,0.7261403
instances\R\n=60\AUpdata_ta_ca_60_300_5_100_4.txt,AUpdata_ta_ca_60_300_5_100_4,60,5,100,salazar,42,56703.4693509348,0.7788109
instances\R\n=60\AUpdata_ta_ca_60_300_5_100_5.txt,AUpdata_ta_ca_60_300_5_100_5,60,5,100,salazar,42,55163.6674549585,0.7264369
instances\R\n=60\AUpdata_ta_ca_60_300_5_50_1.txt,AUpdata_ta_ca_60_300_5_50_1,60,5,50,salazar,42,66767.6517662791,0.779126
instances\R\n=60\AUpdata_ta_ca_60_300_5_50_2.txt,AUpdata_ta_ca_60_300_5_50_2,60,5,50,salazar,42,67387.7683496416,0.855127
instances\R\n=60\AUpdata_ta_ca_60_300_5_50_3.txt,AUpdata_ta_ca_60_300_5_50_3,60,5,50,salazar,42,68125.1054797305,1.3117153
instances\R\n=60\AUpdata_ta_ca_60_300_5_50_4.txt,AUpdata_ta_ca_60_300_5_50_4,60,5,50,salazar,42,76677.3961013289,1.2892784
instances\R\n=60\AUpdata_ta_ca_60_300_5_50_5.txt,AUpdata_ta_ca_60_300_5_50_5,60,5,50,salazar,42,50417.5801724615,0.6815257
instances\R\n=60\AUpdata_ta_ca_60_500_2_100_1.txt,AUpdata_ta_ca_60_500_2_100_1,60,2,100,salazar,42,122506.285248771,0.228329
instances\R\n=60\AUpdata_ta_ca_60_500_2_100_2.txt,AUpdata_ta_ca_60_500_2_100_2,60,2,100,salazar,42,73233.4854200163,0.2201102
instances\R\n=60\AUpdata_ta_ca_60_500_2_100_3.txt,AUpdata_ta_ca_60_500_2_100_3,60,2,100,salazar,42,98650.3869726373,0.2413309
instances\R\n=60\AUpdata_ta_ca_60_500_2_100_4.txt,AUpdata_ta_ca_60_500_2_100_4,60,2,100,salazar,42,89840.0827220136,0.2779646
instances\R\n=60\AUpdata_ta_ca_60_500_2_100_5.txt,AUpdata_ta_ca_60_500_2_100_5,60,2,100,salazar,42,85894.3894688417,0.2512458
instances\R\n=60\AUpdata_ta_ca_60_500_2_50_1.txt,AUpdata_ta_ca_60_500_2_50_1,60,2,50,salazar,42,105245.517060273,0.2242287
instances\R\n=60\AUpdata_ta_ca_60_500_2_50_2.txt,AUpdata_ta_ca_60_500_2_50_2,60,2,50,salazar,42,98937.725937165,0.2421431
instances\R\n=60\AUpdata_ta_ca_60_500_2_50_3.txt,AUpdata_ta_ca_60_500_2_50_3,60,2,50,salazar,42,117964.443356099,0.2204278
instances\R\n=60\AUpdata_ta_ca_60_500_2_50_4.txt,AUpdata_ta_ca_60_500_2_50_4,60,2,50,salazar,42,130204.911712047,0.222665
instances\R\n=60\AUpdata_ta_ca_60_500_2_50_5.txt,AUpdata_ta_ca_60_500_2_50_5,60,2,50,salazar,42,99805.6894424927,0.3806597
instances\R\n=60\AUpdata_ta_ca_60_500_3_100_1.txt,AUpdata_ta_ca_60_500_3_100_1,60,3,100,salazar,42,61819.7440441035,0.4005265
instances\R\n=60\AUpdata_ta_ca_60_500_3_100_2.txt,AUpdata_ta_ca_60_500_3_100_2,60,3,100,salazar,42,75001.7579092453,0.380202
